date,commodity,market,modal_price,arrivals,rainfall,temperature,humidity
2023-07-24,Potato,Vijayawada,1695,63,5.54,27.48,65.83
2023-07-25,Potato,Guntur,1812,66,13.32,28.51,81.98
2023-07-25,Potato,Vijayawada,1731,88,13.32,28.51,81.98
2023-07-25,Potato,Tirupati,1685,51,13.32,28.51,81.98
2023-07-25,Potato,Anantapur,1928,98,13.32,28.51,81.98
2023-07-26,Potato,Tirupati,1985,114,8.4,26.08,63.85
2023-07-26,Potato,Anantapur,1692,61,8.4,26.08,63.85
2023-07-26,Potato,Guntur,1978,111,8.4,26.08,63.85
2023-07-26,Potato,Vijayawada,1996,40,8.4,26.08,63.85
2023-07-27,Potato,Guntur,1882,81,10.12,23.47,83.08
2023-07-27,Potato,Vijayawada,1650,73,10.12,23.47,83.08
2023-07-27,Potato,Tirupati,1613,67,10.12,23.47,83.08
2023-07-27,Potato,Anantapur,1994,66,10.12,23.47,83.08
2023-07-28,Potato,Anantapur,1960,43,18.31,22.45,64.33
2023-07-28,Potato,Guntur,1716,108,18.31,22.45,64.33
2023-07-28,Potato,Vijayawada,1951,100,18.31,22.45,64.33
2023-07-28,Potato,Tirupati,1886,104,18.31,22.45,64.33
2023-07-29,Potato,Tirupati,1741,20,9.03,26.91,93.74
2023-07-29,Potato,Anantapur,1984,96,9.03,26.91,93.74
2023-07-29,Potato,Guntur,1733,97,9.03,26.91,93.74
2023-07-29,Potato,Vijayawada,1705,45,9.03,26.91,93.74
2023-07-30,Potato,Guntur,1827,39,11.43,28.53,72.95
2023-07-30,Potato,Vijayawada,1711,78,11.43,28.53,72.95
2023-07-30,Potato,Tirupati,1974,86,11.43,28.53,72.95
2023-07-30,Potato,Anantapur,1692,65,11.43,28.53,72.95
2023-07-31,Potato,Guntur,1811,59,17.67,30.31,79.5
2023-07-31,Potato,Vijayawada,1672,43,17.67,30.31,79.5
2023-07-31,Potato,Tirupati,1679,80,17.67,30.31,79.5
2023-07-31,Potato,Anantapur,1849,67,17.67,30.31,79.5
2023-08-01,Potato,Anantapur,1776,95,8.04,20.4,89.15
2023-08-01,Potato,Tirupati,1765,71,8.04,20.4,89.15
2023-08-01,Potato,Vijayawada,1944,113,8.04,20.4,89.15
2023-08-01,Potato,Guntur,1638,47,8.04,20.4,89.15
2023-08-02,Potato,Guntur,1631,104,5.91,34.45,75.88
2023-08-02,Potato,Vijayawada,1737,48,5.91,34.45,75.88
2023-08-02,Potato,Tirupati,1703,40,5.91,34.45,75.88
2023-08-02,Potato,Anantapur,1619,72,5.91,34.45,75.88
2023-08-03,Potato,Anantapur,1623,90,17.71,23.9,75.89
2023-08-03,Potato,Guntur,1653,66,17.71,23.9,75.89
2023-08-03,Potato,Vijayawada,1734,54,17.71,23.9,75.89
2023-08-03,Potato,Tirupati,1700,48,17.71,23.9,75.89
2023-08-04,Potato,Tirupati,1900,99,10.13,33.31,84.55
2023-08-04,Potato,Anantapur,1908,70,10.13,33.31,84.55
2023-08-04,Potato,Guntur,1835,104,10.13,33.31,84.55
2023-08-04,Potato,Vijayawada,1933,112,10.13,33.31,84.55
2023-08-05,Potato,Guntur,1865,88,0.96,29.15,77.05
2023-08-05,Potato,Vijayawada,1725,31,0.96,29.15,77.05
2023-08-05,Potato,Tirupati,1642,70,0.96,29.15,77.05
2023-08-05,Potato,Anantapur,1847,37,0.96,29.15,77.05
2023-08-06,Potato,Guntur,1605,51,11.54,26.19,90.16
2023-08-06,Potato,Vijayawada,1970,105,11.54,26.19,90.16
2023-08-06,Potato,Tirupati,1978,39,11.54,26.19,90.16
2023-08-06,Potato,Anantapur,1699,98,11.54,26.19,90.16
2023-08-07,Potato,Anantapur,1969,80,2.95,25.58,83.31
2023-08-07,Potato,Tirupati,1949,74,2.95,25.58,83.31
2023-08-07,Potato,Guntur,1638,80,2.95,25.58,83.31
2023-08-07,Potato,Vijayawada,1602,48,2.95,25.58,83.31
2023-08-08,Potato,Guntur,1882,82,5.19,20.67,65.84
2023-08-08,Potato,Vijayawada,1898,87,5.19,20.67,65.84
2023-08-08,Potato,Tirupati,1956,91,5.19,20.67,65.84
2023-08-08,Potato,Anantapur,1671,83,5.19,20.67,65.84
2023-08-09,Potato,Guntur,1976,76,9.07,28.47,88.44
2023-08-09,Potato,Vijayawada,1762,107,9.07,28.47,88.44
2023-08-09,Potato,Tirupati,1632,117,9.07,28.47,88.44
2023-08-09,Potato,Anantapur,1758,26,9.07,28.47,88.44
2023-08-10,Potato,Anantapur,1668,116,15.46,24.94,67.85
2023-08-10,Potato,Tirupati,1999,72,15.46,24.94,67.85
2023-08-10,Potato,Vijayawada,1688,83,15.46,24.94,67.85
2023-08-10,Potato,Guntur,1786,33,15.46,24.94,67.85
2023-08-11,Potato,Guntur,1839,58,7.52,26.92,70.01
2023-08-11,Potato,Vijayawada,1847,114,7.52,26.92,70.01
2023-08-11,Potato,Tirupati,1745,108,7.52,26.92,70.01
2023-08-11,Potato,Anantapur,1958,52,7.52,26.92,70.01
2023-08-12,Potato,Anantapur,1786,104,16.96,29.6,71.42
2023-08-12,Potato,Guntur,1945,103,16.96,29.6,71.42
2023-08-12,Potato,Vijayawada,1620,81,16.96,29.6,71.42
2023-08-12,Potato,Tirupati,1631,95,16.96,29.6,71.42
2023-08-13,Potato,Anantapur,1976,86,1.51,33.92,87.43
2023-08-13,Potato,Tirupati,1685,22,1.51,33.92,87.43
2023-08-13,Potato,Vijayawada,1998,108,1.51,33.92,87.43
2023-08-13,Potato,Guntur,1876,55,1.51,33.92,87.43
2023-08-14,Potato,Anantapur,1977,118,9.87,22.45,85.55
2023-08-14,Potato,Guntur,1905,84,9.87,22.45,85.55
2023-08-14,Potato,Vijayawada,1676,35,9.87,22.45,85.55
2023-08-14,Potato,Tirupati,1634,67,9.87,22.45,85.55
2023-08-15,Potato,Tirupati,1857,30,7.1,28.98,69.79
2023-08-15,Potato,Anantapur,1646,31,7.1,28.98,69.79
2023-08-15,Potato,Guntur,1699,52,7.1,28.98,69.79
2023-08-15,Potato,Vijayawada,1828,85,7.1,28.98,69.79
2023-08-16,Potato,Tirupati,1676,110,5.79,22.14,80.61
2023-08-16,Potato,Anantapur,1731,39,5.79,22.14,80.61
2023-08-16,Potato,Guntur,1852,98,5.79,22.14,80.61
2023-08-16,Potato,Vijayawada,1699,100,5.79,22.14,80.61
2023-08-17,Potato,Guntur,1920,94,4.35,31.51,72.09
2023-08-17,Potato,Vijayawada,1707,95,4.35,31.51,72.09
2023-08-17,Potato,Tirupati,1821,58,4.35,31.51,72.09
2023-08-17,Potato,Anantapur,1990,58,4.35,31.51,72.09
2023-08-18,Potato,Guntur,1960,28,16.09,32.55,64.69
2023-08-18,Potato,Vijayawada,1670,75,16.09,32.55,64.69
2023-08-18,Potato,Tirupati,1886,55,16.09,32.55,64.69
2023-08-18,Potato,Anantapur,1617,66,16.09,32.55,64.69
2023-08-19,Potato,Anantapur,1795,74,12.75,25.57,79.32
2023-08-19,Potato,Tirupati,1608,20,12.75,25.57,79.32
2023-08-19,Potato,Guntur,1694,52,12.75,25.57,79.32
2023-08-19,Potato,Vijayawada,1827,96,12.75,25.57,79.32
2023-08-20,Potato,Guntur,1927,89,9.23,34.92,77.35
2023-08-20,Potato,Vijayawada,1651,105,9.23,34.92,77.35
2023-08-20,Potato,Tirupati,1642,55,9.23,34.92,77.35
2023-08-20,Potato,Anantapur,1624,72,9.23,34.92,77.35
2023-08-21,Potato,Guntur,1932,34,12.03,22.43,84.17
2023-08-21,Potato,Vijayawada,1748,110,12.03,22.43,84.17
2023-08-21,Potato,Tirupati,1910,84,12.03,22.43,84.17
2023-08-21,Potato,Anantapur,1890,110,12.03,22.43,84.17
2023-08-22,Potato,Anantapur,1998,39,16.46,26.86,72.04
2023-08-22,Potato,Tirupati,1712,99,16.46,26.86,72.04
2023-08-22,Potato,Guntur,1766,22,16.46,26.86,72.04
2023-08-22,Potato,Vijayawada,1863,28,16.46,26.86,72.04
2023-08-23,Potato,Guntur,1816,111,7.13,21.64,71.14
2023-08-23,Potato,Vijayawada,1747,37,7.13,21.64,71.14
2023-08-23,Potato,Tirupati,1643,91,7.13,21.64,71.14
2023-08-23,Potato,Anantapur,1766,63,7.13,21.64,71.14
2023-08-24,Potato,Anantapur,1755,103,2.52,30.23,66.71
2023-08-24,Potato,Guntur,1691,95,2.52,30.23,66.71
2023-08-24,Potato,Vijayawada,1825,95,2.52,30.23,66.71
2023-08-24,Potato,Tirupati,1698,80,2.52,30.23,66.71
2023-08-25,Potato,Guntur,1686,41,14.2,24.44,76.05
2023-08-25,Potato,Vijayawada,1867,88,14.2,24.44,76.05
2023-08-25,Potato,Tirupati,1912,116,14.2,24.44,76.05
2023-08-25,Potato,Anantapur,1989,73,14.2,24.44,76.05
2023-08-26,Potato,Tirupati,1853,41,2.24,20.49,94.59
2023-08-26,Potato,Anantapur,1939,53,2.24,20.49,94.59
2023-08-26,Potato,Guntur,1981,116,2.24,20.49,94.59
2023-08-26,Potato,Vijayawada,1976,82,2.24,20.49,94.59
2023-08-27,Potato,Tirupati,1845,55,17.63,24.83,65.29
2023-08-27,Potato,Anantapur,1909,71,17.63,24.83,65.29
2023-08-27,Potato,Guntur,1673,72,17.63,24.83,65.29
2023-08-27,Potato,Vijayawada,1905,82,17.63,24.83,65.29
2023-08-28,Potato,Anantapur,1713,116,1.92,34.58,88.95
2023-08-28,Potato,Tirupati,1771,60,1.92,34.58,88.95
2023-08-28,Potato,Guntur,1796,75,1.92,34.58,88.95
2023-08-28,Potato,Vijayawada,1712,104,1.92,34.58,88.95
2023-08-29,Potato,Guntur,1707,102,10.54,30.77,94.33
2023-08-29,Potato,Vijayawada,1693,64,10.54,30.77,94.33
2023-08-29,Potato,Tirupati,1794,45,10.54,30.77,94.33
2023-08-29,Potato,Anantapur,1874,73,10.54,30.77,94.33
2023-08-30,Potato,Guntur,1844,114,4.25,25.43,88.79
2023-08-30,Potato,Vijayawada,1673,114,4.25,25.43,88.79
2023-08-30,Potato,Tirupati,1711,79,4.25,25.43,88.79
2023-08-30,Potato,Anantapur,1730,86,4.25,25.43,88.79
2023-08-31,Potato,Tirupati,1714,84,12.68,22.74,74.48
2023-08-31,Potato,Anantapur,1914,48,12.68,22.74,74.48
2023-08-31,Potato,Guntur,1873,83,12.68,22.74,74.48
2023-08-31,Potato,Vijayawada,1651,43,12.68,22.74,74.48
2023-09-01,Potato,Guntur,1691,28,13.44,33.34,72.11
2023-09-01,Potato,Vijayawada,1832,60,13.44,33.34,72.11
2023-09-01,Potato,Tirupati,1602,116,13.44,33.34,72.11
2023-09-01,Potato,Anantapur,1776,59,13.44,33.34,72.11
2023-09-02,Potato,Anantapur,1744,100,14.76,33.45,65.47
2023-09-02,Potato,Tirupati,1741,63,14.76,33.45,65.47
2023-09-02,Potato,Vijayawada,1904,82,14.76,33.45,65.47
2023-09-02,Potato,Guntur,1928,103,14.76,33.45,65.47
2023-09-03,Potato,Anantapur,1860,95,12.79,24.66,77.43
2023-09-03,Potato,Tirupati,1695,62,12.79,24.66,77.43
2023-09-03,Potato,Guntur,1924,102,12.79,24.66,77.43
2023-09-03,Potato,Vijayawada,1730,74,12.79,24.66,77.43
2023-09-04,Potato,Guntur,1740,62,9.04,25.48,64.36
2023-09-04,Potato,Vijayawada,1811,40,9.04,25.48,64.36
2023-09-04,Potato,Tirupati,1847,113,9.04,25.48,64.36
2023-09-04,Potato,Anantapur,1791,26,9.04,25.48,64.36
2023-09-05,Potato,Anantapur,1897,76,10.59,25.25,89.98
2023-09-05,Potato,Guntur,1871,20,10.59,25.25,89.98
2023-09-05,Potato,Vijayawada,1686,112,10.59,25.25,89.98
2023-09-05,Potato,Tirupati,1846,80,10.59,25.25,89.98
2023-09-06,Potato,Anantapur,1624,106,6.5,25.25,84.27
2023-09-06,Potato,Tirupati,1917,97,6.5,25.25,84.27
2023-09-06,Potato,Guntur,1860,78,6.5,25.25,84.27
2023-09-06,Potato,Vijayawada,1804,72,6.5,25.25,84.27
2023-09-07,Potato,Tirupati,1860,31,6.58,26.45,78.28
2023-09-07,Potato,Guntur,1690,114,6.58,26.45,78.28
2023-09-07,Potato,Vijayawada,1790,60,6.58,26.45,78.28
2023-09-07,Potato,Anantapur,1638,111,6.58,26.45,78.28
2023-09-08,Potato,Tirupati,1838,56,4.21,22.8,93.53
2023-09-08,Potato,Anantapur,1757,73,4.21,22.8,93.53
2023-09-08,Potato,Vijayawada,1702,105,4.21,22.8,93.53
2023-09-08,Potato,Guntur,1997,111,4.21,22.8,93.53
2023-09-09,Potato,Guntur,1825,93,4.8,27.95,75.24
2023-09-09,Potato,Vijayawada,1834,79,4.8,27.95,75.24
2023-09-09,Potato,Tirupati,1742,46,4.8,27.95,75.24
2023-09-09,Potato,Anantapur,1719,40,4.8,27.95,75.24
2023-09-10,Potato,Anantapur,1828,52,13.65,32.21,76.77
2023-09-10,Potato,Guntur,1838,95,13.65,32.21,76.77
2023-09-10,Potato,Vijayawada,1944,78,13.65,32.21,76.77
2023-09-10,Potato,Tirupati,1985,49,13.65,32.21,76.77
2023-09-11,Potato,Anantapur,1723,48,2.12,22.14,80.01
2023-09-11,Potato,Tirupati,1885,102,2.12,22.14,80.01
2023-09-11,Potato,Guntur,1843,77,2.12,22.14,80.01
2023-09-11,Potato,Vijayawada,1747,56,2.12,22.14,80.01
2023-09-12,Potato,Anantapur,1787,79,0.4,28.34,62.46
2023-09-12,Potato,Guntur,1862,56,0.4,28.34,62.46
2023-09-12,Potato,Vijayawada,1839,53,0.4,28.34,62.46
2023-09-12,Potato,Tirupati,1701,100,0.4,28.34,62.46
2023-09-13,Potato,Tirupati,1745,46,5.64,32.25,79.78
2023-09-13,Potato,Anantapur,1696,53,5.64,32.25,79.78
2023-09-13,Potato,Guntur,1881,33,5.64,32.25,79.78
2023-09-13,Potato,Vijayawada,1842,105,5.64,32.25,79.78
2023-09-14,Potato,Anantapur,1682,51,2.25,34.94,69.6
2023-09-14,Potato,Tirupati,1851,20,2.25,34.94,69.6
2023-09-14,Potato,Guntur,1661,36,2.25,34.94,69.6
2023-09-14,Potato,Vijayawada,1700,94,2.25,34.94,69.6
2023-09-15,Potato,Guntur,1846,60,1.88,29.87,78.33
2023-09-15,Potato,Vijayawada,1673,46,1.88,29.87,78.33
2023-09-15,Potato,Tirupati,1676,95,1.88,29.87,78.33
2023-09-15,Potato,Anantapur,1667,22,1.88,29.87,78.33
2023-09-16,Potato,Anantapur,1744,92,6.31,26.23,63.18
2023-09-16,Potato,Guntur,1813,57,6.31,26.23,63.18
2023-09-16,Potato,Vijayawada,1969,89,6.31,26.23,63.18
2023-09-16,Potato,Tirupati,1785,84,6.31,26.23,63.18
2023-09-17,Potato,Guntur,1901,33,4.71,31.09,84.27
2023-09-17,Potato,Vijayawada,1797,67,4.71,31.09,84.27
2023-09-17,Potato,Tirupati,1658,71,4.71,31.09,84.27
2023-09-17,Potato,Anantapur,1696,25,4.71,31.09,84.27
2023-09-18,Potato,Vijayawada,1920,103,14.93,28.03,61.62
2023-09-18,Potato,Tirupati,1800,60,14.93,28.03,61.62
2023-09-18,Potato,Guntur,1785,29,14.93,28.03,61.62
2023-09-18,Potato,Anantapur,1704,98,14.93,28.03,61.62
2023-09-19,Potato,Anantapur,1641,45,5.29,32.87,92.5
2023-09-19,Potato,Tirupati,1932,26,5.29,32.87,92.5
2023-09-19,Potato,Vijayawada,1693,29,5.29,32.87,92.5
2023-09-19,Potato,Guntur,1759,25,5.29,32.87,92.5
2023-09-20,Potato,Guntur,1737,85,2.96,26.28,87.78
2023-09-20,Potato,Vijayawada,1726,51,2.96,26.28,87.78
2023-09-20,Potato,Tirupati,1774,54,2.96,26.28,87.78
2023-09-20,Potato,Anantapur,1734,115,2.96,26.28,87.78
2023-09-21,Potato,Tirupati,1789,68,15.05,27.76,69.29
2023-09-21,Potato,Anantapur,1995,56,15.05,27.76,69.29
2023-09-21,Potato,Guntur,1757,23,15.05,27.76,69.29
2023-09-21,Potato,Vijayawada,1683,76,15.05,27.76,69.29
2023-09-22,Potato,Guntur,1743,106,0.45,32.14,85.91
2023-09-22,Potato,Vijayawada,1754,81,0.45,32.14,85.91
2023-09-22,Potato,Tirupati,1698,35,0.45,32.14,85.91
2023-09-22,Potato,Anantapur,1602,52,0.45,32.14,85.91
2023-09-23,Potato,Anantapur,1933,88,2.99,28.98,87.7
2023-09-23,Potato,Guntur,1619,45,2.99,28.98,87.7
2023-09-23,Potato,Vijayawada,1768,30,2.99,28.98,87.7
2023-09-23,Potato,Tirupati,1710,24,2.99,28.98,87.7
2023-09-24,Potato,Tirupati,1995,112,10.74,31.78,60.58
2023-09-24,Potato,Anantapur,1706,49,10.74,31.78,60.58
2023-09-24,Potato,Guntur,1664,43,10.74,31.78,60.58
2023-09-24,Potato,Vijayawada,1918,20,10.74,31.78,60.58
2023-09-25,Potato,Guntur,1863,107,0.17,22.41,75.14
2023-09-25,Potato,Vijayawada,1804,41,0.17,22.41,75.14
2023-09-25,Potato,Tirupati,1706,56,0.17,22.41,75.14
2023-09-25,Potato,Anantapur,1691,95,0.17,22.41,75.14
2023-09-26,Potato,Guntur,1697,97,13.71,20.9,64.53
2023-09-26,Potato,Vijayawada,1739,107,13.71,20.9,64.53
2023-09-26,Potato,Tirupati,1806,80,13.71,20.9,64.53
2023-09-26,Potato,Anantapur,1988,37,13.71,20.9,64.53
2023-09-27,Potato,Anantapur,1768,41,8.73,32.55,89.37
2023-09-27,Potato,Tirupati,1971,68,8.73,32.55,89.37
2023-09-27,Potato,Vijayawada,1813,22,8.73,32.55,89.37
2023-09-27,Potato,Guntur,1934,61,8.73,32.55,89.37
2023-09-28,Potato,Guntur,1933,35,1.32,32.9,80.64
2023-09-28,Potato,Vijayawada,1739,78,1.32,32.9,80.64
2023-09-28,Potato,Tirupati,1892,68,1.32,32.9,80.64
2023-09-28,Potato,Anantapur,1793,51,1.32,32.9,80.64
2023-09-29,Potato,Anantapur,1764,117,9.36,30.57,77.53
2023-09-29,Potato,Guntur,1833,69,9.36,30.57,77.53
2023-09-29,Potato,Vijayawada,1960,94,9.36,30.57,77.53
2023-09-29,Potato,Tirupati,1634,99,9.36,30.57,77.53
2023-09-30,Potato,Tirupati,1951,38,19.95,33.83,85.04
2023-09-30,Potato,Anantapur,1869,46,19.95,33.83,85.04
2023-09-30,Potato,Guntur,1709,106,19.95,33.83,85.04
2023-09-30,Potato,Vijayawada,1745,34,19.95,33.83,85.04
2023-10-01,Potato,Tirupati,1886,104,10.13,30.93,61.54
2023-10-01,Potato,Anantapur,1643,26,10.13,30.93,61.54
2023-10-01,Potato,Guntur,1809,34,10.13,30.93,61.54
2023-10-01,Potato,Vijayawada,1640,99,10.13,30.93,61.54
2023-10-02,Potato,Guntur,1947,92,8.52,34.74,84.01
2023-10-02,Potato,Vijayawada,1767,84,8.52,34.74,84.01
2023-10-02,Potato,Tirupati,1664,38,8.52,34.74,84.01
2023-10-02,Potato,Anantapur,1650,111,8.52,34.74,84.01
2023-10-03,Potato,Guntur,1647,99,6.59,28.87,71.7
2023-10-03,Potato,Vijayawada,1749,90,6.59,28.87,71.7
2023-10-03,Potato,Tirupati,1901,74,6.59,28.87,71.7
2023-10-03,Potato,Anantapur,1635,78,6.59,28.87,71.7
2023-10-04,Potato,Anantapur,1759,91,1.21,21.26,67.1
2023-10-04,Potato,Tirupati,1992,24,1.21,21.26,67.1
2023-10-04,Potato,Guntur,1655,93,1.21,21.26,67.1
2023-10-04,Potato,Vijayawada,1709,70,1.21,21.26,67.1
2023-10-05,Potato,Guntur,1990,24,13.48,30.48,91.31
2023-10-05,Potato,Vijayawada,1862,103,13.48,30.48,91.31
2023-10-05,Potato,Tirupati,1691,23,13.48,30.48,91.31
2023-10-05,Potato,Anantapur,1877,48,13.48,30.48,91.31
2023-10-06,Potato,Guntur,1681,119,6.57,27.55,62.51
2023-10-06,Potato,Vijayawada,1602,57,6.57,27.55,62.51
2023-10-06,Potato,Tirupati,1807,24,6.57,27.55,62.51
2023-10-06,Potato,Anantapur,1777,51,6.57,27.55,62.51
2023-10-07,Potato,Anantapur,1774,108,13.01,27.22,63.96
2023-10-07,Potato,Tirupati,1953,41,13.01,27.22,63.96
2023-10-07,Potato,Guntur,1824,31,13.01,27.22,63.96
2023-10-07,Potato,Vijayawada,1707,31,13.01,27.22,63.96
2023-10-08,Potato,Guntur,1777,70,15.71,22.03,92.08
2023-10-08,Potato,Vijayawada,1981,88,15.71,22.03,92.08
2023-10-08,Potato,Tirupati,1652,47,15.71,22.03,92.08
2023-10-08,Potato,Anantapur,1806,32,15.71,22.03,92.08
2023-10-09,Potato,Anantapur,1724,22,11.56,30.96,61.13
2023-10-09,Potato,Guntur,1766,77,11.56,30.96,61.13
2023-10-09,Potato,Vijayawada,1839,31,11.56,30.96,61.13
2023-10-09,Potato,Tirupati,1618,31,11.56,30.96,61.13
2023-10-10,Potato,Guntur,1933,100,16.36,21.89,88.82
2023-10-10,Potato,Vijayawada,1811,63,16.36,21.89,88.82
2023-10-10,Potato,Tirupati,1979,76,16.36,21.89,88.82
2023-10-10,Potato,Anantapur,1978,99,16.36,21.89,88.82
2023-10-11,Potato,Tirupati,1842,106,9.82,31.48,60.32
2023-10-11,Potato,Anantapur,1943,25,9.82,31.48,60.32
2023-10-11,Potato,Guntur,1955,93,9.82,31.48,60.32
2023-10-11,Potato,Vijayawada,1863,51,9.82,31.48,60.32
2023-10-12,Potato,Tirupati,1988,114,10.44,32.78,89.41
2023-10-12,Potato,Anantapur,1992,27,10.44,32.78,89.41
2023-10-12,Potato,Guntur,1838,27,10.44,32.78,89.41
2023-10-12,Potato,Vijayawada,1954,74,10.44,32.78,89.41
2023-10-13,Potato,Anantapur,1888,47,16.01,25.39,69.26
2023-10-13,Potato,Tirupati,1884,113,16.01,25.39,69.26
2023-10-13,Potato,Guntur,1683,35,16.01,25.39,69.26
2023-10-13,Potato,Vijayawada,1835,90,16.01,25.39,69.26
2023-10-14,Potato,Guntur,1605,28,12.95,24.9,82.65
2023-10-14,Potato,Vijayawada,1901,113,12.95,24.9,82.65
2023-10-14,Potato,Tirupati,1898,63,12.95,24.9,82.65
2023-10-14,Potato,Anantapur,1798,117,12.95,24.9,82.65
2023-10-15,Potato,Guntur,1951,65,12.28,28.22,92.22
2023-10-15,Potato,Vijayawada,1821,98,12.28,28.22,92.22
2023-10-15,Potato,Tirupati,1740,49,12.28,28.22,92.22
2023-10-15,Potato,Anantapur,1830,55,12.28,28.22,92.22
2023-10-16,Potato,Tirupati,1805,81,18.47,34.47,62.11
2023-10-16,Potato,Anantapur,1775,71,18.47,34.47,62.11
2023-10-16,Potato,Guntur,1983,107,18.47,34.47,62.11
2023-10-16,Potato,Vijayawada,1797,87,18.47,34.47,62.11
2023-10-17,Potato,Guntur,1614,73,14.85,21.06,93.97
2023-10-17,Potato,Vijayawada,1672,108,14.85,21.06,93.97
2023-10-17,Potato,Tirupati,1697,21,14.85,21.06,93.97
2023-10-17,Potato,Anantapur,1957,109,14.85,21.06,93.97
2023-10-18,Potato,Anantapur,1696,47,6.76,32.52,72.01
2023-10-18,Potato,Tirupati,1957,21,6.76,32.52,72.01
2023-10-18,Potato,Vijayawada,1785,50,6.76,32.52,72.01
2023-10-18,Potato,Guntur,1925,79,6.76,32.52,72.01
2023-10-19,Potato,Anantapur,1833,116,1.37,23.92,79.33
2023-10-19,Potato,Tirupati,1690,93,1.37,23.92,79.33
2023-10-19,Potato,Guntur,1740,48,1.37,23.92,79.33
2023-10-19,Potato,Vijayawada,1650,90,1.37,23.92,79.33
2023-10-20,Potato,Guntur,1967,69,1.43,23.34,86.96
2023-10-20,Potato,Vijayawada,1742,80,1.43,23.34,86.96
2023-10-20,Potato,Tirupati,1741,106,1.43,23.34,86.96
2023-10-20,Potato,Anantapur,1619,74,1.43,23.34,86.96
2023-10-21,Potato,Anantapur,1981,22,15.28,32.6,87.59
2023-10-21,Potato,Guntur,1909,34,15.28,32.6,87.59
2023-10-21,Potato,Vijayawada,1771,52,15.28,32.6,87.59
2023-10-21,Potato,Tirupati,1978,46,15.28,32.6,87.59
2023-10-22,Potato,Anantapur,1962,46,4.56,23.44,61.68
2023-10-22,Potato,Tirupati,1669,109,4.56,23.44,61.68
2023-10-22,Potato,Guntur,1758,116,4.56,23.44,61.68
2023-10-22,Potato,Vijayawada,1862,105,4.56,23.44,61.68
2023-10-23,Potato,Tirupati,1783,106,8.0,21.41,83.98
2023-10-23,Potato,Guntur,1734,90,8.0,21.41,83.98
2023-10-23,Potato,Vijayawada,1715,65,8.0,21.41,83.98
2023-10-23,Potato,Anantapur,1888,87,8.0,21.41,83.98
2023-10-24,Potato,Tirupati,1764,70,16.54,20.93,69.52
2023-10-24,Potato,Anantapur,1813,79,16.54,20.93,69.52
2023-10-24,Potato,Vijayawada,1893,82,16.54,20.93,69.52
2023-10-24,Potato,Guntur,1923,108,16.54,20.93,69.52
2023-10-25,Potato,Guntur,1835,108,9.02,30.71,77.38
2023-10-25,Potato,Vijayawada,1771,91,9.02,30.71,77.38
2023-10-25,Potato,Tirupati,1733,40,9.02,30.71,77.38
2023-10-25,Potato,Anantapur,1719,34,9.02,30.71,77.38
2023-10-26,Potato,Guntur,1675,87,14.45,26.16,75.66
2023-10-26,Potato,Vijayawada,1785,110,14.45,26.16,75.66
2023-10-26,Potato,Tirupati,1753,93,14.45,26.16,75.66
2023-10-26,Potato,Anantapur,1904,115,14.45,26.16,75.66
2023-10-27,Potato,Anantapur,1987,106,10.38,31.84,61.17
2023-10-27,Potato,Tirupati,1764,83,10.38,31.84,61.17
2023-10-27,Potato,Vijayawada,1728,82,10.38,31.84,61.17
2023-10-27,Potato,Guntur,1769,106,10.38,31.84,61.17
2023-10-28,Potato,Guntur,1654,50,9.72,30.43,65.34
2023-10-28,Potato,Vijayawada,1661,61,9.72,30.43,65.34
2023-10-28,Potato,Tirupati,1884,70,9.72,30.43,65.34
2023-10-28,Potato,Anantapur,1913,66,9.72,30.43,65.34
2023-10-29,Potato,Guntur,1940,33,1.85,34.33,74.52
2023-10-29,Potato,Vijayawada,1808,111,1.85,34.33,74.52
2023-10-29,Potato,Tirupati,1797,55,1.85,34.33,74.52
2023-10-29,Potato,Anantapur,1676,83,1.85,34.33,74.52
2023-10-30,Potato,Anantapur,1831,108,1.73,29.8,71.4
2023-10-30,Potato,Tirupati,1830,86,1.73,29.8,71.4
2023-10-30,Potato,Guntur,1946,22,1.73,29.8,71.4
2023-10-30,Potato,Vijayawada,1731,87,1.73,29.8,71.4
2023-10-31,Potato,Guntur,1829,78,13.97,33.19,72.74
2023-10-31,Potato,Vijayawada,1790,73,13.97,33.19,72.74
2023-10-31,Potato,Tirupati,1999,94,13.97,33.19,72.74
2023-10-31,Potato,Anantapur,1984,30,13.97,33.19,72.74
2023-11-01,Potato,Tirupati,1613,47,19.7,28.88,69.71
2023-11-01,Potato,Anantapur,1824,34,19.7,28.88,69.71
2023-11-01,Potato,Guntur,1630,51,19.7,28.88,69.71
2023-11-01,Potato,Vijayawada,1628,101,19.7,28.88,69.71
2023-11-02,Potato,Guntur,1720,79,17.08,21.84,82.48
2023-11-02,Potato,Vijayawada,1803,73,17.08,21.84,82.48
2023-11-02,Potato,Tirupati,1775,26,17.08,21.84,82.48
2023-11-02,Potato,Anantapur,1703,67,17.08,21.84,82.48
2023-11-03,Potato,Anantapur,1863,55,0.85,29.14,88.93
2023-11-03,Potato,Guntur,1736,111,0.85,29.14,88.93
2023-11-03,Potato,Vijayawada,1660,61,0.85,29.14,88.93
2023-11-03,Potato,Tirupati,1790,52,0.85,29.14,88.93
2023-11-04,Potato,Tirupati,1602,99,15.67,33.43,82.36
