date,commodity,market,modal_price,arrivals
2023-11-14,Potato,Vijayawada,1995,50
2023-11-14,Potato,Tirupati,1974,89
2023-11-14,Potato,Anantapur,1638,23
2023-11-15,Potato,Guntur,1881,29
2023-11-15,Potato,Vijayawada,1905,96
2023-11-15,Potato,Tirupati,1830,90
2023-11-15,Potato,Anantapur,1681,114
2023-11-16,Potato,Guntur,1698,69
2023-11-16,Potato,Vijayawada,1743,80
2023-11-16,Potato,Tirupati,1666,53
2023-11-16,Potato,Anantapur,1636,103
2023-11-17,Potato,Guntur,1836,68
2023-11-17,Potato,Vijayawada,1992,40
2023-11-17,Potato,Tirupati,1708,117
2023-11-17,Potato,Anantapur,1705,98
2023-11-18,Potato,Guntur,1985,52
2023-11-18,Potato,Vijayawada,1828,90
2023-11-18,Potato,Tirupati,1901,67
2023-11-18,Potato,Anantapur,1848,38
2023-11-19,Potato,Guntur,1867,95
2023-11-19,Potato,Vijayawada,1660,103
2023-11-19,Potato,Tirupati,1768,69
2023-11-19,Potato,Anantapur,1839,50
2023-11-20,Potato,Guntur,1802,97
2023-11-20,Potato,Vijayawada,1982,40
2023-11-20,Potato,Tirupati,1902,27
2023-11-20,Potato,Anantapur,1930,33
2023-11-21,Potato,Guntur,1994,22
2023-11-21,Potato,Vijayawada,1799,112
2023-11-21,Potato,Tirupati,1902,30
2023-11-21,Potato,Anantapur,1862,79
2023-11-22,Potato,Guntur,1853,71
2023-11-22,Potato,Vijayawada,1866,91
2023-11-22,Potato,Tirupati,1788,106
2023-11-22,Potato,Anantapur,1923,85
2023-11-23,Potato,Guntur,1826,52
2023-11-23,Potato,Vijayawada,1859,99
2023-11-23,Potato,Tirupati,1708,29
2023-11-23,Potato,Anantapur,1986,99
2023-11-24,Potato,Guntur,1943,97
2023-11-24,Potato,Vijayawada,1639,68
2023-11-24,Potato,Tirupati,1746,62
2023-11-24,Potato,Anantapur,1962,110
2023-11-25,Potato,Guntur,1798,29
2023-11-25,Potato,Vijayawada,1705,67
2023-11-25,Potato,Tirupati,1849,44
2023-11-25,Potato,Anantapur,1678,48
2023-11-26,Potato,Guntur,1826,36
2023-11-26,Potato,Vijayawada,1828,33
2023-11-26,Potato,Tirupati,1870,76
2023-11-26,Potato,Anantapur,1944,50
2023-11-27,Potato,Guntur,1680,23
2023-11-27,Potato,Vijayawada,1713,34
2023-11-27,Potato,Tirupati,1916,61
2023-11-27,Potato,Anantapur,1761,46
2023-11-28,Potato,Guntur,1791,92
2023-11-28,Potato,Vijayawada,1918,61
2023-11-28,Potato,Tirupati,1925,91
2023-11-28,Potato,Anantapur,1853,62
2023-11-29,Potato,Guntur,1973,84
2023-11-29,Potato,Vijayawada,1720,119
2023-11-29,Potato,Tirupati,1651,76
2023-11-29,Potato,Anantapur,1623,50
2023-11-30,Potato,Guntur,1923,38
2023-11-30,Potato,Vijayawada,1657,21
2023-11-30,Potato,Tirupati,1939,93
2023-11-30,Potato,Anantapur,1709,90
2023-12-01,Potato,Guntur,1641,102
2023-12-01,Potato,Vijayawada,1764,76
2023-12-01,Potato,Tirupati,1699,65
2023-12-01,Potato,Anantapur,1898,77
2023-12-02,Potato,Guntur,1625,85
2023-12-02,Potato,Vijayawada,1933,119
2023-12-02,Potato,Tirupati,1800,34
2023-12-02,Potato,Anantapur,1754,57
2023-12-03,Potato,Guntur,1655,61
2023-12-03,Potato,Vijayawada,1871,113
2023-12-03,Potato,Tirupati,1731,112
2023-12-03,Potato,Anantapur,1685,103
2023-12-04,Potato,Guntur,1724,90
2023-12-04,Potato,Vijayawada,1629,45
2023-12-04,Potato,Tirupati,1939,110
2023-12-04,Potato,Anantapur,1609,80
2023-12-05,Potato,Guntur,1800,67
2023-12-05,Potato,Vijayawada,1950,51
2023-12-05,Potato,Tirupati,1844,98
2023-12-05,Potato,Anantapur,1749,91
2023-12-06,Potato,Guntur,1737,102
2023-12-06,Potato,Vijayawada,1740,29
2023-12-06,Potato,Tirupati,1996,101
2023-12-06,Potato,Anantapur,1871,112
2023-12-07,Potato,Guntur,1973,32
2023-12-07,Potato,Vijayawada,1690,95
2023-12-07,Potato,Tirupati,1892,86
2023-12-07,Potato,Anantapur,1809,97
2023-12-08,Potato,Guntur,1825,95
2023-12-08,Potato,Vijayawada,1696,76
2023-12-08,Potato,Tirupati,1939,96
2023-12-08,Potato,Anantapur,1707,108
2023-12-09,Potato,Guntur,1809,105
2023-12-09,Potato,Vijayawada,1968,52
2023-12-09,Potato,Tirupati,1877,64
2023-12-09,Potato,Anantapur,1738,41
2023-12-10,Potato,Guntur,1657,116
2023-12-10,Potato,Vijayawada,1837,58
2023-12-10,Potato,Tirupati,1876,109
2023-12-10,Potato,Anantapur,1650,74
2023-12-11,Potato,Guntur,1960,110
2023-12-11,Potato,Vijayawada,1931,65
2023-12-11,Potato,Tirupati,1944,20
2023-12-11,Potato,Anantapur,1815,116
2023-12-12,Potato,Guntur,1880,49
2023-12-12,Potato,Vijayawada,1910,38
2023-12-12,Potato,Tirupati,1824,107
2023-12-12,Potato,Anantapur,1868,43
2023-12-13,Potato,Guntur,1665,24
2023-12-13,Potato,Vijayawada,1650,56
2023-12-13,Potato,Tirupati,1948,70
2023-12-13,Potato,Anantapur,1752,34
2023-12-14,Potato,Guntur,1704,109
2023-12-14,Potato,Vijayawada,1628,84
2023-12-14,Potato,Tirupati,1747,23
2023-12-14,Potato,Anantapur,1939,66
2023-12-15,Potato,Guntur,1930,42
2023-12-15,Potato,Vijayawada,1916,55
2023-12-15,Potato,Tirupati,1959,110
2023-12-15,Potato,Anantapur,1819,91
2023-12-16,Potato,Guntur,1842,115
2023-12-16,Potato,Vijayawada,1811,23
2023-12-16,Potato,Tirupati,1631,118
2023-12-16,Potato,Anantapur,1774,24
2023-12-17,Potato,Guntur,1626,42
2023-12-17,Potato,Vijayawada,1745,57
2023-12-17,Potato,Tirupati,1880,25
2023-12-17,Potato,Anantapur,1896,78
2023-12-18,Potato,Guntur,1616,36
2023-12-18,Potato,Vijayawada,1734,103
2023-12-18,Potato,Tirupati,1609,23
2023-12-18,Potato,Anantapur,1739,54
2023-12-19,Potato,Guntur,1680,105
2023-12-19,Potato,Vijayawada,1848,82
2023-12-19,Potato,Tirupati,1997,37
2023-12-19,Potato,Anantapur,1773,108
2023-12-20,Potato,Guntur,1671,51
2023-12-20,Potato,Vijayawada,1912,96
2023-12-20,Potato,Tirupati,1848,46
2023-12-20,Potato,Anantapur,1654,79
2023-12-21,Potato,Guntur,1782,33
2023-12-21,Potato,Vijayawada,1715,99
2023-12-21,Potato,Tirupati,1616,86
2023-12-21,Potato,Anantapur,1682,53
2023-12-22,Potato,Guntur,1854,113
2023-12-22,Potato,Vijayawada,1926,41
2023-12-22,Potato,Tirupati,1924,80
2023-12-22,Potato,Anantapur,1736,118
2023-12-23,Potato,Guntur,1757,98
2023-12-23,Potato,Vijayawada,1851,25
2023-12-23,Potato,Tirupati,1807,45
2023-12-23,Potato,Anantapur,1681,39
2023-12-24,Potato,Guntur,1961,51
2023-12-24,Potato,Vijayawada,1783,78
2023-12-24,Potato,Tirupati,1906,77
2023-12-24,Potato,Anantapur,1827,48
2023-12-25,Potato,Guntur,1779,110
2023-12-25,Potato,Vijayawada,1627,71
2023-12-25,Potato,Tirupati,1729,82
2023-12-25,Potato,Anantapur,1670,92
2023-12-26,Potato,Guntur,1988,79
2023-12-26,Potato,Vijayawada,1869,95
2023-12-26,Potato,Tirupati,1663,66
2023-12-26,Potato,Anantapur,1955,107
2023-12-27,Potato,Guntur,1912,32
2023-12-27,Potato,Vijayawada,1760,24
2023-12-27,Potato,Tirupati,1769,84
2023-12-27,Potato,Anantapur,1736,96
2023-12-28,Potato,Guntur,1682,55
2023-12-28,Potato,Vijayawada,1617,26
2023-12-28,Potato,Tirupati,1956,115
2023-12-28,Potato,Anantapur,1718,43
2023-12-29,Potato,Guntur,1693,90
2023-12-29,Potato,Vijayawada,1852,26
2023-12-29,Potato,Tirupati,1629,97
2023-12-29,Potato,Anantapur,1698,56
2023-12-30,Potato,Guntur,1877,60
2023-12-30,Potato,Vijayawada,1834,92
2023-12-30,Potato,Tirupati,1917,46
2023-12-30,Potato,Anantapur,1744,69
2023-12-31,Potato,Guntur,1825,48
2023-12-31,Potato,Vijayawada,1864,100
2023-12-31,Potato,Tirupati,1944,79
2023-12-31,Potato,Anantapur,1911,118
