date,commodity,market,modal_price,arrivals,rainfall,temperature,humidity
2023-07-08,Tomato,Tirupati,2932,30.1,10.41,20.5,77.69
2023-07-08,Tomato,Guntur,1550,57.77,10.41,20.5,77.69
2023-07-08,Tomato,Vijayawada,2753,52.64,10.41,20.5,77.69
2023-07-09,Tomato,Guntur,2549,59.55,2.76,32.94,75.83
2023-07-09,Tomato,Vijayawada,2500,57.52,2.76,32.94,75.83
2023-07-09,Tomato,Tirupati,2325,46.88,2.76,32.94,75.83
2023-07-09,Tomato,Anantapur,2680,31.27,2.76,32.94,75.83
2023-07-10,Tomato,Anantapur,1869,49.16,13.95,24.22,70.37
2023-07-10,Tomato,Guntur,2558,39.28,13.95,24.22,70.37
2023-07-10,Tomato,Vijayawada,2839,34.45,13.95,24.22,70.37
2023-07-10,Tomato,Tirupati,2754,34.75,13.95,24.22,70.37
2023-07-11,Tomato,Anantapur,2162,33.91,7.78,29.66,92.21
2023-07-11,Tomato,Tirupati,1506,30.09,7.78,29.66,92.21
2023-07-11,Tomato,Guntur,2772,52.25,7.78,29.66,92.21
2023-07-11,Tomato,Vijayawada,2028,30.4,7.78,29.66,92.21
2023-07-12,Tomato,Tirupati,1734,39.3,0.93,33.77,81.95
2023-07-12,Tomato,Guntur,2053,38.52,0.93,33.77,81.95
2023-07-12,Tomato,Vijayawada,1868,57.19,0.93,33.77,81.95
2023-07-12,Tomato,Anantapur,2618,38.68,0.93,33.77,81.95
2023-07-13,Tomato,Anantapur,2357,52.18,18.62,33.24,89.7
2023-07-13,Tomato,Tirupati,2743,59.99,18.62,33.24,89.7
2023-07-13,Tomato,Vijayawada,2722,56.81,18.62,33.24,89.7
2023-07-13,Tomato,Guntur,1544,44.42,18.62,33.24,89.7
2023-07-14,Tomato,Guntur,1941,43.72,19.87,21.07,66.88
2023-07-14,Tomato,Vijayawada,2245,43.52,19.87,21.07,66.88
2023-07-14,Tomato,Tirupati,2280,39.74,19.87,21.07,66.88
2023-07-14,Tomato,Anantapur,2551,35.44,19.87,21.07,66.88
2023-07-15,Tomato,Tirupati,2370,50.18,8.06,31.42,89.37
2023-07-15,Tomato,Anantapur,2082,34.74,8.06,31.42,89.37
2023-07-15,Tomato,Guntur,2447,53.15,8.06,31.42,89.37
2023-07-15,Tomato,Vijayawada,2112,39.37,8.06,31.42,89.37
2023-07-16,Tomato,Guntur,2278,49.86,19.29,28.02,77.5
2023-07-16,Tomato,Vijayawada,2596,32.49,19.29,28.02,77.5
2023-07-16,Tomato,Tirupati,1715,42.77,19.29,28.02,77.5
2023-07-16,Tomato,Anantapur,2679,46.84,19.29,28.02,77.5
2023-07-17,Tomato,Anantapur,1528,56.33,16.83,31.6,80.85
2023-07-17,Tomato,Guntur,2741,59.69,16.83,31.6,80.85
2023-07-17,Tomato,Vijayawada,2243,41.33,16.83,31.6,80.85
2023-07-17,Tomato,Tirupati,2195,54.98,16.83,31.6,80.85
2023-07-18,Tomato,Tirupati,2015,38.04,16.01,22.87,82.67
2023-07-18,Tomato,Anantapur,1848,37.32,16.01,22.87,82.67
2023-07-18,Tomato,Guntur,2549,54.89,16.01,22.87,82.67
2023-07-18,Tomato,Vijayawada,2077,36.59,16.01,22.87,82.67
2023-07-19,Tomato,Guntur,2101,40.78,16.72,30.81,84.42
2023-07-19,Tomato,Vijayawada,1922,44.71,16.72,30.81,84.42
2023-07-19,Tomato,Tirupati,2045,41.94,16.72,30.81,84.42
2023-07-19,Tomato,Anantapur,1549,36.85,16.72,30.81,84.42
2023-07-20,Tomato,Guntur,2864,59.4,4.43,32.35,72.75
2023-07-20,Tomato,Vijayawada,2583,44.34,4.43,32.35,72.75
2023-07-20,Tomato,Tirupati,2223,51.3,4.43,32.35,72.75
2023-07-20,Tomato,Anantapur,2348,44.42,4.43,32.35,72.75
2023-07-21,Tomato,Anantapur,2353,36.02,13.72,27.06,67.1
2023-07-21,Tomato,Tirupati,2964,47.1,13.72,27.06,67.1
2023-07-21,Tomato,Vijayawada,1926,39.39,13.72,27.06,67.1
2023-07-21,Tomato,Guntur,1980,53.32,13.72,27.06,67.1
2023-07-22,Tomato,Guntur,1684,47.06,10.35,24.84,83.69
2023-07-22,Tomato,Vijayawada,1502,57.26,10.35,24.84,83.69
2023-07-22,Tomato,Tirupati,2643,56.98,10.35,24.84,83.69
2023-07-22,Tomato,Anantapur,2590,37.32,10.35,24.84,83.69
2023-07-23,Tomato,Anantapur,2247,54.7,6.99,33.9,84.85
2023-07-23,Tomato,Guntur,2070,33.12,6.99,33.9,84.85
2023-07-23,Tomato,Vijayawada,2187,59.45,6.99,33.9,84.85
2023-07-23,Tomato,Tirupati,1672,30.87,6.99,33.9,84.85
2023-07-24,Tomato,Tirupati,1536,39.47,5.54,27.48,65.83
2023-07-24,Tomato,Anantapur,2840,31.15,5.54,27.48,65.83
2023-07-24,Tomato,Guntur,2054,48.67,5.54,27.48,65.83
2023-07-24,Tomato,Vijayawada,2311,32.84,5.54,27.48,65.83
2023-07-25,Tomato,Guntur,2283,42.96,13.32,28.51,81.98
2023-07-25,Tomato,Vijayawada,2983,56.14,13.32,28.51,81.98
2023-07-25,Tomato,Tirupati,2756,50.2,13.32,28.51,81.98
2023-07-25,Tomato,Anantapur,1793,50.13,13.32,28.51,81.98
2023-07-26,Tomato,Tirupati,2502,41.17,8.4,26.08,63.85
2023-07-26,Tomato,Anantapur,2885,48.74,8.4,26.08,63.85
2023-07-26,Tomato,Guntur,2956,53.83,8.4,26.08,63.85
2023-07-26,Tomato,Vijayawada,2011,37.03,8.4,26.08,63.85
2023-07-27,Tomato,Guntur,1769,57.39,10.12,23.47,83.08
2023-07-27,Tomato,Vijayawada,2380,30.92,10.12,23.47,83.08
2023-07-27,Tomato,Tirupati,1907,39.01,10.12,23.47,83.08
2023-07-27,Tomato,Anantapur,2319,57.24,10.12,23.47,83.08
2023-07-28,Tomato,Anantapur,2055,34.77,18.31,22.45,64.33
2023-07-28,Tomato,Guntur,2014,46.11,18.31,22.45,64.33
2023-07-28,Tomato,Vijayawada,2221,37.28,18.31,22.45,64.33
2023-07-28,Tomato,Tirupati,2488,39.16,18.31,22.45,64.33
2023-07-29,Tomato,Tirupati,2587,36.77,9.03,26.91,93.74
2023-07-29,Tomato,Anantapur,1673,33.48,9.03,26.91,93.74
2023-07-29,Tomato,Guntur,1975,33.24,9.03,26.91,93.74
2023-07-29,Tomato,Vijayawada,2510,59.77,9.03,26.91,93.74
2023-07-30,Tomato,Guntur,1554,57.88,11.43,28.53,72.95
2023-07-30,Tomato,Vijayawada,1617,44.28,11.43,28.53,72.95
2023-07-30,Tomato,Tirupati,1877,51.11,11.43,28.53,72.95
2023-07-30,Tomato,Anantapur,2776,37.91,11.43,28.53,72.95
2023-07-31,Tomato,Guntur,2476,41.91,17.67,30.31,79.5
2023-07-31,Tomato,Vijayawada,2320,36.3,17.67,30.31,79.5
2023-07-31,Tomato,Tirupati,2911,39.82,17.67,30.31,79.5
2023-07-31,Tomato,Anantapur,1606,33.53,17.67,30.31,79.5
2023-08-01,Tomato,Anantapur,2249,52.2,8.04,20.4,89.15
2023-08-01,Tomato,Tirupati,2510,55.34,8.04,20.4,89.15
2023-08-01,Tomato,Vijayawada,2196,51.18,8.04,20.4,89.15
2023-08-01,Tomato,Guntur,2235,58.5,8.04,20.4,89.15
2023-08-02,Tomato,Guntur,2123,49.13,5.91,34.45,75.88
2023-08-02,Tomato,Vijayawada,1965,39.97,5.91,34.45,75.88
2023-08-02,Tomato,Tirupati,2722,59.45,5.91,34.45,75.88
2023-08-02,Tomato,Anantapur,2082,31.95,5.91,34.45,75.88
2023-08-03,Tomato,Anantapur,2545,40.54,17.71,23.9,75.89
2023-08-03,Tomato,Guntur,2408,54.98,17.71,23.9,75.89
2023-08-03,Tomato,Vijayawada,2182,54.85,17.71,23.9,75.89
2023-08-03,Tomato,Tirupati,2572,31.92,17.71,23.9,75.89
2023-08-04,Tomato,Tirupati,2741,45.4,10.13,33.31,84.55
2023-08-04,Tomato,Anantapur,1692,57.16,10.13,33.31,84.55
2023-08-04,Tomato,Guntur,2281,45.98,10.13,33.31,84.55
2023-08-04,Tomato,Vijayawada,2911,35.16,10.13,33.31,84.55
2023-08-05,Tomato,Guntur,2827,47.53,0.96,29.15,77.05
2023-08-05,Tomato,Vijayawada,2511,38.37,0.96,29.15,77.05
2023-08-05,Tomato,Tirupati,1773,34.52,0.96,29.15,77.05
2023-08-05,Tomato,Anantapur,2772,50.56,0.96,29.15,77.05
2023-08-06,Tomato,Guntur,2365,40.72,11.54,26.19,90.16
2023-08-06,Tomato,Vijayawada,2719,32.06,11.54,26.19,90.16
2023-08-06,Tomato,Tirupati,1521,53.43,11.54,26.19,90.16
2023-08-06,Tomato,Anantapur,2136,52.93,11.54,26.19,90.16
2023-08-07,Tomato,Anantapur,1577,34.44,2.95,25.58,83.31
2023-08-07,Tomato,Tirupati,2840,49.27,2.95,25.58,83.31
2023-08-07,Tomato,Guntur,1537,33.67,2.95,25.58,83.31
2023-08-07,Tomato,Vijayawada,2246,48.57,2.95,25.58,83.31
2023-08-08,Tomato,Guntur,1617,55.69,5.19,20.67,65.84
2023-08-08,Tomato,Vijayawada,2447,39.09,5.19,20.67,65.84
2023-08-08,Tomato,Tirupati,2750,54.55,5.19,20.67,65.84
2023-08-08,Tomato,Anantapur,2353,52.41,5.19,20.67,65.84
2023-08-09,Tomato,Guntur,2856,54.19,9.07,28.47,88.44
2023-08-09,Tomato,Vijayawada,1674,39.82,9.07,28.47,88.44
2023-08-09,Tomato,Tirupati,1992,34.76,9.07,28.47,88.44
2023-08-09,Tomato,Anantapur,2148,38.06,9.07,28.47,88.44
2023-08-10,Tomato,Anantapur,2541,55.53,15.46,24.94,67.85
2023-08-10,Tomato,Tirupati,1823,30.37,15.46,24.94,67.85
2023-08-10,Tomato,Vijayawada,2046,30.53,15.46,24.94,67.85
2023-08-10,Tomato,Guntur,1943,55.06,15.46,24.94,67.85
2023-08-11,Tomato,Guntur,2519,36.45,7.52,26.92,70.01
2023-08-11,Tomato,Vijayawada,1826,42.73,7.52,26.92,70.01
2023-08-11,Tomato,Tirupati,2191,55.2,7.52,26.92,70.01
2023-08-11,Tomato,Anantapur,1648,36.48,7.52,26.92,70.01
2023-08-12,Tomato,Anantapur,1892,41.75,16.96,29.6,71.42
2023-08-12,Tomato,Guntur,2612,45.19,16.96,29.6,71.42
2023-08-12,Tomato,Vijayawada,2011,45.33,16.96,29.6,71.42
2023-08-12,Tomato,Tirupati,2016,35.62,16.96,29.6,71.42
2023-08-13,Tomato,Anantapur,2734,32.66,1.51,33.92,87.43
2023-08-13,Tomato,Tirupati,1576,59.12,1.51,33.92,87.43
2023-08-13,Tomato,Vijayawada,1820,30.67,1.51,33.92,87.43
2023-08-13,Tomato,Guntur,2406,38.36,1.51,33.92,87.43
2023-08-14,Tomato,Anantapur,2007,37.55,9.87,22.45,85.55
2023-08-14,Tomato,Guntur,2400,48.76,9.87,22.45,85.55
2023-08-14,Tomato,Vijayawada,1961,45.38,9.87,22.45,85.55
2023-08-14,Tomato,Tirupati,1825,55.28,9.87,22.45,85.55
2023-08-15,Tomato,Tirupati,1823,54.79,7.1,28.98,69.79
2023-08-15,Tomato,Anantapur,2381,48.85,7.1,28.98,69.79
2023-08-15,Tomato,Guntur,2931,35.39,7.1,28.98,69.79
2023-08-15,Tomato,Vijayawada,2719,58.24,7.1,28.98,69.79
2023-08-16,Tomato,Tirupati,2045,33.74,5.79,22.14,80.61
2023-08-16,Tomato,Anantapur,2045,51.6,5.79,22.14,80.61
2023-08-16,Tomato,Guntur,2104,41.22,5.79,22.14,80.61
2023-08-16,Tomato,Vijayawada,2688,58.99,5.79,22.14,80.61
2023-08-17,Tomato,Guntur,2951,54.93,4.35,31.51,72.09
2023-08-17,Tomato,Vijayawada,1513,46.61,4.35,31.51,72.09
2023-08-17,Tomato,Tirupati,2228,54.99,4.35,31.51,72.09
2023-08-17,Tomato,Anantapur,2951,35.72,4.35,31.51,72.09
2023-08-18,Tomato,Guntur,2058,49.26,16.09,32.55,64.69
2023-08-18,Tomato,Vijayawada,2412,37.08,16.09,32.55,64.69
2023-08-18,Tomato,Tirupati,1709,31.62,16.09,32.55,64.69
2023-08-18,Tomato,Anantapur,1910,53.03,16.09,32.55,64.69
2023-08-19,Tomato,Anantapur,1800,53.5,12.75,25.57,79.32
2023-08-19,Tomato,Tirupati,2721,57.68,12.75,25.57,79.32
2023-08-19,Tomato,Guntur,2301,52.92,12.75,25.57,79.32
2023-08-19,Tomato,Vijayawada,2301,48.16,12.75,25.57,79.32
2023-08-20,Tomato,Guntur,2354,34.75,9.23,34.92,77.35
2023-08-20,Tomato,Vijayawada,2460,32.1,9.23,34.92,77.35
2023-08-20,Tomato,Tirupati,2564,58.45,9.23,34.92,77.35
2023-08-20,Tomato,Anantapur,2825,51.51,9.23,34.92,77.35
2023-08-21,Tomato,Guntur,1781,50.24,12.03,22.43,84.17
2023-08-21,Tomato,Vijayawada,1652,45.71,12.03,22.43,84.17
2023-08-21,Tomato,Tirupati,2906,45.02,12.03,22.43,84.17
2023-08-21,Tomato,Anantapur,2611,51.15,12.03,22.43,84.17
2023-08-22,Tomato,Anantapur,1991,57.49,16.46,26.86,72.04
2023-08-22,Tomato,Tirupati,2719,41.65,16.46,26.86,72.04
2023-08-22,Tomato,Guntur,2240,41.01,16.46,26.86,72.04
2023-08-22,Tomato,Vijayawada,1684,45.87,16.46,26.86,72.04
2023-08-23,Tomato,Guntur,2682,43.59,7.13,21.64,71.14
2023-08-23,Tomato,Vijayawada,1684,32.59,7.13,21.64,71.14
2023-08-23,Tomato,Tirupati,1769,46.4,7.13,21.64,71.14
2023-08-23,Tomato,Anantapur,2400,57.5,7.13,21.64,71.14
2023-08-24,Tomato,Anantapur,2102,34.16,2.52,30.23,66.71
2023-08-24,Tomato,Guntur,1522,46.53,2.52,30.23,66.71
2023-08-24,Tomato,Vijayawada,1757,48.47,2.52,30.23,66.71
2023-08-24,Tomato,Tirupati,1808,32.39,2.52,30.23,66.71
2023-08-25,Tomato,Guntur,2366,48.11,14.2,24.44,76.05
2023-08-25,Tomato,Vijayawada,2177,46.22,14.2,24.44,76.05
2023-08-25,Tomato,Tirupati,2557,48.82,14.2,24.44,76.05
2023-08-25,Tomato,Anantapur,1603,40.21,14.2,24.44,76.05
2023-08-26,Tomato,Tirupati,2347,33.27,2.24,20.49,94.59
2023-08-26,Tomato,Anantapur,2331,30.37,2.24,20.49,94.59
2023-08-26,Tomato,Guntur,2749,38.2,2.24,20.49,94.59
2023-08-26,Tomato,Vijayawada,2648,55.19,2.24,20.49,94.59
2023-08-27,Tomato,Tirupati,2145,36.22,17.63,24.83,65.29
2023-08-27,Tomato,Anantapur,2018,39.7,17.63,24.83,65.29
2023-08-27,Tomato,Guntur,2582,35.46,17.63,24.83,65.29
2023-08-27,Tomato,Vijayawada,1687,44.68,17.63,24.83,65.29
2023-08-28,Tomato,Anantapur,2758,50.66,1.92,34.58,88.95
2023-08-28,Tomato,Tirupati,1978,47.42,1.92,34.58,88.95
2023-08-28,Tomato,Guntur,1770,56.0,1.92,34.58,88.95
2023-08-28,Tomato,Vijayawada,2832,43.97,1.92,34.58,88.95
2023-08-29,Tomato,Guntur,2718,46.95,10.54,30.77,94.33
2023-08-29,Tomato,Vijayawada,2851,43.26,10.54,30.77,94.33
2023-08-29,Tomato,Tirupati,1716,58.71,10.54,30.77,94.33
2023-08-29,Tomato,Anantapur,2705,46.05,10.54,30.77,94.33
2023-08-30,Tomato,Guntur,2565,53.37,4.25,25.43,88.79
2023-08-30,Tomato,Vijayawada,2656,49.99,4.25,25.43,88.79
2023-08-30,Tomato,Tirupati,2496,32.96,4.25,25.43,88.79
2023-08-30,Tomato,Anantapur,2058,53.53,4.25,25.43,88.79
2023-08-31,Tomato,Tirupati,2599,43.41,12.68,22.74,74.48
2023-08-31,Tomato,Anantapur,2031,56.97,12.68,22.74,74.48
2023-08-31,Tomato,Guntur,1557,49.97,12.68,22.74,74.48
2023-08-31,Tomato,Vijayawada,1696,57.31,12.68,22.74,74.48
2023-09-01,Tomato,Guntur,1739,57.63,13.44,33.34,72.11
2023-09-01,Tomato,Vijayawada,2592,43.91,13.44,33.34,72.11
2023-09-01,Tomato,Tirupati,1919,55.51,13.44,33.34,72.11
2023-09-01,Tomato,Anantapur,2835,33.05,13.44,33.34,72.11
2023-09-02,Tomato,Anantapur,1874,56.4,14.76,33.45,65.47
2023-09-02,Tomato,Tirupati,2602,58.89,14.76,33.45,65.47
2023-09-02,Tomato,Vijayawada,2343,59.19,14.76,33.45,65.47
2023-09-02,Tomato,Guntur,1852,59.21,14.76,33.45,65.47
2023-09-03,Tomato,Anantapur,2157,34.76,12.79,24.66,77.43
2023-09-03,Tomato,Tirupati,1972,45.65,12.79,24.66,77.43
2023-09-03,Tomato,Guntur,1937,40.17,12.79,24.66,77.43
2023-09-03,Tomato,Vijayawada,2580,39.4,12.79,24.66,77.43
2023-09-04,Tomato,Guntur,1831,46.89,9.04,25.48,64.36
2023-09-04,Tomato,Vijayawada,2644,48.34,9.04,25.48,64.36
2023-09-04,Tomato,Tirupati,1727,40.69,9.04,25.48,64.36
2023-09-04,Tomato,Anantapur,1843,36.21,9.04,25.48,64.36
2023-09-05,Tomato,Anantapur,2396,54.45,10.59,25.25,89.98
2023-09-05,Tomato,Guntur,2441,30.95,10.59,25.25,89.98
2023-09-05,Tomato,Vijayawada,1712,55.91,10.59,25.25,89.98
2023-09-05,Tomato,Tirupati,2091,53.84,10.59,25.25,89.98
2023-09-06,Tomato,Anantapur,1667,43.31,6.5,25.25,84.27
2023-09-06,Tomato,Tirupati,2398,37.17,6.5,25.25,84.27
2023-09-06,Tomato,Guntur,2569,40.84,6.5,25.25,84.27
2023-09-06,Tomato,Vijayawada,2673,35.31,6.5,25.25,84.27
2023-09-07,Tomato,Tirupati,2748,33.36,6.58,26.45,78.28
2023-09-07,Tomato,Guntur,2691,59.86,6.58,26.45,78.28
2023-09-07,Tomato,Vijayawada,2127,32.56,6.58,26.45,78.28
2023-09-07,Tomato,Anantapur,2062,42.89,6.58,26.45,78.28
2023-09-08,Tomato,Tirupati,2338,53.19,4.21,22.8,93.53
2023-09-08,Tomato,Anantapur,1637,31.32,4.21,22.8,93.53
2023-09-08,Tomato,Vijayawada,2739,41.35,4.21,22.8,93.53
2023-09-08,Tomato,Guntur,2333,32.54,4.21,22.8,93.53
2023-09-09,Tomato,Guntur,2722,45.1,4.8,27.95,75.24
2023-09-09,Tomato,Vijayawada,2623,42.66,4.8,27.95,75.24
2023-09-09,Tomato,Tirupati,2299,35.01,4.8,27.95,75.24
2023-09-09,Tomato,Anantapur,2210,34.16,4.8,27.95,75.24
2023-09-10,Tomato,Anantapur,2525,41.6,13.65,32.21,76.77
2023-09-10,Tomato,Guntur,1652,36.29,13.65,32.21,76.77
2023-09-10,Tomato,Vijayawada,2584,38.67,13.65,32.21,76.77
2023-09-10,Tomato,Tirupati,2663,52.88,13.65,32.21,76.77
2023-09-11,Tomato,Anantapur,2127,44.46,2.12,22.14,80.01
2023-09-11,Tomato,Tirupati,2701,46.16,2.12,22.14,80.01
2023-09-11,Tomato,Guntur,2828,34.82,2.12,22.14,80.01
2023-09-11,Tomato,Vijayawada,1551,48.9,2.12,22.14,80.01
2023-09-12,Tomato,Anantapur,2392,38.05,0.4,28.34,62.46
2023-09-12,Tomato,Guntur,2273,52.36,0.4,28.34,62.46
2023-09-12,Tomato,Vijayawada,2765,59.84,0.4,28.34,62.46
2023-09-12,Tomato,Tirupati,2133,33.48,0.4,28.34,62.46
2023-09-13,Tomato,Tirupati,2831,53.7,5.64,32.25,79.78
2023-09-13,Tomato,Anantapur,2487,50.2,5.64,32.25,79.78
2023-09-13,Tomato,Guntur,1980,37.12,5.64,32.25,79.78
2023-09-13,Tomato,Vijayawada,1660,59.2,5.64,32.25,79.78
2023-09-14,Tomato,Anantapur,2506,34.92,2.25,34.94,69.6
2023-09-14,Tomato,Tirupati,1780,49.06,2.25,34.94,69.6
2023-09-14,Tomato,Guntur,2020,47.04,2.25,34.94,69.6
2023-09-14,Tomato,Vijayawada,2576,52.47,2.25,34.94,69.6
2023-09-15,Tomato,Guntur,2590,50.56,1.88,29.87,78.33
2023-09-15,Tomato,Vijayawada,1845,36.17,1.88,29.87,78.33
2023-09-15,Tomato,Tirupati,1618,41.64,1.88,29.87,78.33
2023-09-15,Tomato,Anantapur,2936,38.83,1.88,29.87,78.33
2023-09-16,Tomato,Anantapur,2918,54.77,6.31,26.23,63.18
2023-09-16,Tomato,Guntur,2447,51.01,6.31,26.23,63.18
2023-09-16,Tomato,Vijayawada,1690,51.09,6.31,26.23,63.18
2023-09-16,Tomato,Tirupati,2526,41.88,6.31,26.23,63.18
2023-09-17,Tomato,Guntur,2320,41.39,4.71,31.09,84.27
2023-09-17,Tomato,Vijayawada,2915,53.76,4.71,31.09,84.27
2023-09-17,Tomato,Tirupati,2407,41.92,4.71,31.09,84.27
2023-09-17,Tomato,Anantapur,1641,33.69,4.71,31.09,84.27
2023-09-18,Tomato,Vijayawada,2988,46.21,14.93,28.03,61.62
2023-09-18,Tomato,Tirupati,2628,54.16,14.93,28.03,61.62
2023-09-18,Tomato,Guntur,2459,32.27,14.93,28.03,61.62
2023-09-18,Tomato,Anantapur,1765,45.86,14.93,28.03,61.62
2023-09-19,Tomato,Anantapur,1639,31.38,5.29,32.87,92.5
2023-09-19,Tomato,Tirupati,2499,31.07,5.29,32.87,92.5
2023-09-19,Tomato,Vijayawada,1648,37.91,5.29,32.87,92.5
2023-09-19,Tomato,Guntur,2330,43.68,5.29,32.87,92.5
2023-09-20,Tomato,Guntur,2199,35.6,2.96,26.28,87.78
2023-09-20,Tomato,Vijayawada,1559,40.16,2.96,26.28,87.78
2023-09-20,Tomato,Tirupati,2883,49.93,2.96,26.28,87.78
2023-09-20,Tomato,Anantapur,1738,37.62,2.96,26.28,87.78
2023-09-21,Tomato,Tirupati,1958,50.72,15.05,27.76,69.29
2023-09-21,Tomato,Anantapur,2450,38.82,15.05,27.76,69.29
2023-09-21,Tomato,Guntur,2904,30.63,15.05,27.76,69.29
2023-09-21,Tomato,Vijayawada,1507,44.76,15.05,27.76,69.29
2023-09-22,Tomato,Guntur,2071,35.39,0.45,32.14,85.91
2023-09-22,Tomato,Vijayawada,2743,59.85,0.45,32.14,85.91
2023-09-22,Tomato,Tirupati,2976,48.82,0.45,32.14,85.91
2023-09-22,Tomato,Anantapur,2624,50.62,0.45,32.14,85.91
2023-09-23,Tomato,Anantapur,1950,52.98,2.99,28.98,87.7
2023-09-23,Tomato,Guntur,2080,56.85,2.99,28.98,87.7
2023-09-23,Tomato,Vijayawada,2881,37.87,2.99,28.98,87.7
2023-09-23,Tomato,Tirupati,2200,35.77,2.99,28.98,87.7
2023-09-24,Tomato,Tirupati,1649,42.94,10.74,31.78,60.58
2023-09-24,Tomato,Anantapur,2907,37.66,10.74,31.78,60.58
2023-09-24,Tomato,Guntur,2956,53.57,10.74,31.78,60.58
2023-09-24,Tomato,Vijayawada,2099,57.73,10.74,31.78,60.58
2023-09-25,Tomato,Guntur,2336,46.03,0.17,22.41,75.14
2023-09-25,Tomato,Vijayawada,2170,45.69,0.17,22.41,75.14
2023-09-25,Tomato,Tirupati,2936,43.2,0.17,22.41,75.14
2023-09-25,Tomato,Anantapur,2335,33.01,0.17,22.41,75.14
2023-09-26,Tomato,Guntur,2193,52.65,13.71,20.9,64.53
2023-09-26,Tomato,Vijayawada,1711,56.08,13.71,20.9,64.53
2023-09-26,Tomato,Tirupati,2328,49.24,13.71,20.9,64.53
2023-09-26,Tomato,Anantapur,2222,41.09,13.71,20.9,64.53
2023-09-27,Tomato,Anantapur,1701,52.63,8.73,32.55,89.37
2023-09-27,Tomato,Tirupati,1729,30.94,8.73,32.55,89.37
2023-09-27,Tomato,Vijayawada,2319,49.16,8.73,32.55,89.37
2023-09-27,Tomato,Guntur,1568,58.44,8.73,32.55,89.37
2023-09-28,Tomato,Guntur,1769,34.18,1.32,32.9,80.64
2023-09-28,Tomato,Vijayawada,2607,56.72,1.32,32.9,80.64
2023-09-28,Tomato,Tirupati,1790,56.35,1.32,32.9,80.64
2023-09-28,Tomato,Anantapur,1985,49.57,1.32,32.9,80.64
2023-09-29,Tomato,Anantapur,2874,50.96,9.36,30.57,77.53
2023-09-29,Tomato,Guntur,2620,50.97,9.36,30.57,77.53
2023-09-29,Tomato,Vijayawada,1744,40.36,9.36,30.57,77.53
2023-09-29,Tomato,Tirupati,1890,43.34,9.36,30.57,77.53
2023-09-30,Tomato,Tirupati,2377,50.0,19.95,33.83,85.04
2023-09-30,Tomato,Anantapur,2666,31.37,19.95,33.83,85.04
2023-09-30,Tomato,Guntur,2928,32.53,19.95,33.83,85.04
2023-09-30,Tomato,Vijayawada,1673,51.15,19.95,33.83,85.04
2023-10-01,Tomato,Tirupati,1938,38.39,10.13,30.93,61.54
2023-10-01,Tomato,Anantapur,2147,44.81,10.13,30.93,61.54
2023-10-01,Tomato,Guntur,2621,46.2,10.13,30.93,61.54
2023-10-01,Tomato,Vijayawada,2283,53.64,10.13,30.93,61.54
2023-10-02,Tomato,Guntur,1846,39.04,8.52,34.74,84.01
2023-10-02,Tomato,Vijayawada,2930,59.7,8.52,34.74,84.01
2023-10-02,Tomato,Tirupati,2422,40.85,8.52,34.74,84.01
2023-10-02,Tomato,Anantapur,1810,52.55,8.52,34.74,84.01
2023-10-03,Tomato,Guntur,2741,56.2,6.59,28.87,71.7
2023-10-03,Tomato,Vijayawada,1744,48.15,6.59,28.87,71.7
2023-10-03,Tomato,Tirupati,1516,36.51,6.59,28.87,71.7
2023-10-03,Tomato,Anantapur,2442,31.15,6.59,28.87,71.7
2023-10-04,Tomato,Anantapur,2336,42.44,1.21,21.26,67.1
2023-10-04,Tomato,Tirupati,2115,43.64,1.21,21.26,67.1
2023-10-04,Tomato,Guntur,1530,40.19,1.21,21.26,67.1
2023-10-04,Tomato,Vijayawada,2927,57.52,1.21,21.26,67.1
2023-10-05,Tomato,Guntur,2391,50.04,13.48,30.48,91.31
2023-10-05,Tomato,Vijayawada,2084,42.49,13.48,30.48,91.31
2023-10-05,Tomato,Tirupati,1517,58.05,13.48,30.48,91.31
2023-10-05,Tomato,Anantapur,2314,43.18,13.48,30.48,91.31
2023-10-06,Tomato,Guntur,2006,33.62,6.57,27.55,62.51
2023-10-06,Tomato,Vijayawada,2926,43.16,6.57,27.55,62.51
2023-10-06,Tomato,Tirupati,2377,59.13,6.57,27.55,62.51
2023-10-06,Tomato,Anantapur,2150,41.87,6.57,27.55,62.51
2023-10-07,Tomato,Anantapur,2222,46.18,13.01,27.22,63.96
2023-10-07,Tomato,Tirupati,2478,45.44,13.01,27.22,63.96
2023-10-07,Tomato,Guntur,2485,36.21,13.01,27.22,63.96
2023-10-07,Tomato,Vijayawada,2200,50.45,13.01,27.22,63.96
2023-10-08,Tomato,Guntur,2995,44.39,15.71,22.03,92.08
2023-10-08,Tomato,Vijayawada,2320,57.63,15.71,22.03,92.08
2023-10-08,Tomato,Tirupati,2091,49.91,15.71,22.03,92.08
2023-10-08,Tomato,Anantapur,1714,35.35,15.71,22.03,92.08
2023-10-09,Tomato,Anantapur,2985,45.37,11.56,30.96,61.13
2023-10-09,Tomato,Guntur,2900,55.19,11.56,30.96,61.13
2023-10-09,Tomato,Vijayawada,2741,57.77,11.56,30.96,61.13
2023-10-09,Tomato,Tirupati,2250,36.85,11.56,30.96,61.13
2023-10-10,Tomato,Guntur,2908,35.24,16.36,21.89,88.82
2023-10-10,Tomato,Vijayawada,1547,33.9,16.36,21.89,88.82
