date,commodity,market,modal_price,arrivals
2023-10-07,Tomato,Vijayawada,2200,50.45
2023-10-07,Tomato,Tirupati,2478,45.44
2023-10-07,Tomato,Anantapur,2222,46.18
2023-10-08,Tomato,Guntur,2995,44.39
2023-10-08,Tomato,Vijayawada,2320,57.63
2023-10-08,Tomato,Tirupati,2091,49.91
2023-10-08,Tomato,Anantapur,1714,35.35
2023-10-09,Tomato,Guntur,2900,55.19
2023-10-09,Tomato,Vijayawada,2741,57.77
2023-10-09,Tomato,Tirupati,2250,36.85
2023-10-09,Tomato,Anantapur,2985,45.37
2023-10-10,Tomato,Guntur,2908,35.24
2023-10-10,Tomato,Vijayawada,1547,33.9
2023-10-10,Tomato,Tirupati,2650,55.35
2023-10-10,Tomato,Anantapur,2981,39.29
2023-10-11,Tomato,Guntur,2382,58.3
2023-10-11,Tomato,Vijayawada,2351,45.84
2023-10-11,Tomato,Tirupati,1633,59.05
2023-10-11,Tomato,Anantapur,2713,40.73
2023-10-12,Tomato,Guntur,1609,48.38
2023-10-12,Tomato,Vijayawada,2180,59.68
2023-10-12,Tomato,Tirupati,2243,53.05
2023-10-12,Tomato,Anantapur,1633,56.47
2023-10-13,Tomato,Guntur,2796,39.87
2023-10-13,Tomato,Vijayawada,2671,44.72
2023-10-13,Tomato,Tirupati,2753,40.18
2023-10-13,Tomato,Anantapur,1569,38.03
2023-10-14,Tomato,Guntur,1544,39.47
2023-10-14,Tomato,Vijayawada,1532,38.03
2023-10-14,Tomato,Tirupati,1790,43.58
2023-10-14,Tomato,Anantapur,2497,47.6
2023-10-15,Tomato,Guntur,2485,57.96
2023-10-15,Tomato,Vijayawada,2234,50.67
2023-10-15,Tomato,Tirupati,2116,53.06
2023-10-15,Tomato,Anantapur,1895,54.68
2023-10-16,Tomato,Guntur,2900,43.67
2023-10-16,Tomato,Vijayawada,2501,43.36
2023-10-16,Tomato,Tirupati,2845,33.39
2023-10-16,Tomato,Anantapur,2695,51.8
2023-10-17,Tomato,Guntur,2271,38.61
2023-10-17,Tomato,Vijayawada,1586,43.31
2023-10-17,Tomato,Tirupati,1682,30.25
2023-10-17,Tomato,Anantapur,2632,40.96
2023-10-18,Tomato,Guntur,1629,31.75
2023-10-18,Tomato,Vijayawada,1748,44.43
2023-10-18,Tomato,Tirupati,1992,38.32
2023-10-18,Tomato,Anantapur,1875,42.22
2023-10-19,Tomato,Guntur,2096,50.98
2023-10-19,Tomato,Vijayawada,2661,54.45
2023-10-19,Tomato,Tirupati,1818,33.05
2023-10-19,Tomato,Anantapur,2498,46.12
2023-10-20,Tomato,Guntur,2797,39.59
2023-10-20,Tomato,Vijayawada,1996,32.98
2023-10-20,Tomato,Tirupati,1794,46.77
2023-10-20,Tomato,Anantapur,2723,36.49
2023-10-21,Tomato,Guntur,1884,50.51
2023-10-21,Tomato,Vijayawada,2575,46.76
2023-10-21,Tomato,Tirupati,2484,35.17
2023-10-21,Tomato,Anantapur,2973,41.42
2023-10-22,Tomato,Guntur,2946,49.29
2023-10-22,Tomato,Vijayawada,2892,30.0
2023-10-22,Tomato,Tirupati,2930,45.29
2023-10-22,Tomato,Anantapur,2667,41.14
2023-10-23,Tomato,Guntur,2873,53.89
2023-10-23,Tomato,Vijayawada,2881,36.52
2023-10-23,Tomato,Tirupati,2341,56.79
2023-10-23,Tomato,Anantapur,1575,41.42
2023-10-24,Tomato,Guntur,1934,54.59
2023-10-24,Tomato,Vijayawada,2845,55.72
2023-10-24,Tomato,Tirupati,2138,52.35
2023-10-24,Tomato,Anantapur,2941,40.72
2023-10-25,Tomato,Guntur,2260,38.8
2023-10-25,Tomato,Vijayawada,1647,55.74
2023-10-25,Tomato,Tirupati,2609,38.42
2023-10-25,Tomato,Anantapur,2482,39.74
2023-10-26,Tomato,Guntur,2033,58.2
2023-10-26,Tomato,Vijayawada,2601,38.04
2023-10-26,Tomato,Tirupati,2576,35.59
2023-10-26,Tomato,Anantapur,2782,48.62
2023-10-27,Tomato,Guntur,2415,36.16
2023-10-27,Tomato,Vijayawada,2088,59.78
2023-10-27,Tomato,Tirupati,1942,57.32
2023-10-27,Tomato,Anantapur,2493,34.64
2023-10-28,Tomato,Guntur,2888,43.74
2023-10-28,Tomato,Vijayawada,2931,49.67
2023-10-28,Tomato,Tirupati,2805,59.54
2023-10-28,Tomato,Anantapur,2481,41.92
2023-10-29,Tomato,Guntur,2542,56.86
2023-10-29,Tomato,Vijayawada,1593,59.39
2023-10-29,Tomato,Tirupati,2770,56.35
2023-10-29,Tomato,Anantapur,1936,51.07
2023-10-30,Tomato,Guntur,1591,47.73
2023-10-30,Tomato,Vijayawada,2933,44.93
2023-10-30,Tomato,Tirupati,1756,35.27
2023-10-30,Tomato,Anantapur,2544,49.04
2023-10-31,Tomato,Guntur,2398,59.46
2023-10-31,Tomato,Vijayawada,2233,34.56
2023-10-31,Tomato,Tirupati,2430,52.21
2023-10-31,Tomato,Anantapur,2062,36.45
2023-11-01,Tomato,Guntur,2654,49.92
2023-11-01,Tomato,Vijayawada,2461,32.62
2023-11-01,Tomato,Tirupati,2590,50.85
2023-11-01,Tomato,Anantapur,2788,45.71
2023-11-02,Tomato,Guntur,2349,36.49
2023-11-02,Tomato,Vijayawada,1502,58.57
2023-11-02,Tomato,Tirupati,1791,36.91
2023-11-02,Tomato,Anantapur,1654,52.54
2023-11-03,Tomato,Guntur,2741,52.99
2023-11-03,Tomato,Vijayawada,1526,49.53
2023-11-03,Tomato,Tirupati,2595,48.92
2023-11-03,Tomato,Anantapur,2521,57.42
2023-11-04,Tomato,Guntur,1999,47.63
2023-11-04,Tomato,Vijayawada,2000,52.04
2023-11-04,Tomato,Tirupati,2074,31.93
2023-11-04,Tomato,Anantapur,1898,59.19
2023-11-05,Tomato,Guntur,2187,37.08
2023-11-05,Tomato,Vijayawada,2511,33.95
2023-11-05,Tomato,Tirupati,2235,54.32
2023-11-05,Tomato,Anantapur,2437,32.44
2023-11-06,Tomato,Guntur,1877,51.83
2023-11-06,Tomato,Vijayawada,2034,54.81
2023-11-06,Tomato,Tirupati,1742,55.64
2023-11-06,Tomato,Anantapur,2541,50.77
2023-11-07,Tomato,Guntur,2750,48.28
2023-11-07,Tomato,Vijayawada,1667,37.82
2023-11-07,Tomato,Tirupati,2054,47.45
2023-11-07,Tomato,Anantapur,2062,57.97
2023-11-08,Tomato,Guntur,1948,47.83
2023-11-08,Tomato,Vijayawada,2251,35.55
2023-11-08,Tomato,Tirupati,1606,58.51
2023-11-08,Tomato,Anantapur,2159,47.79
2023-11-09,Tomato,Guntur,2740,57.19
2023-11-09,Tomato,Vijayawada,2218,46.03
2023-11-09,Tomato,Tirupati,1690,42.77
2023-11-09,Tomato,Anantapur,2804,46.55
2023-11-10,Tomato,Guntur,1861,57.66
2023-11-10,Tomato,Vijayawada,1519,49.77
2023-11-10,Tomato,Tirupati,2902,31.78
2023-11-10,Tomato,Anantapur,2538,48.47
2023-11-11,Tomato,Guntur,2751,48.57
2023-11-11,Tomato,Vijayawada,1507,39.53
2023-11-11,Tomato,Tirupati,1602,52.34
2023-11-11,Tomato,Anantapur,2077,57.03
2023-11-12,Tomato,Guntur,2719,44.44
2023-11-12,Tomato,Vijayawada,2340,47.4
2023-11-12,Tomato,Tirupati,2815,53.12
2023-11-12,Tomato,Anantapur,1646,32.63
2023-11-13,Tomato,Guntur,1889,47.14
2023-11-13,Tomato,Vijayawada,1676,45.02
2023-11-13,Tomato,Tirupati,2678,45.45
2023-11-13,Tomato,Anantapur,1883,40.01
2023-11-14,Tomato,Guntur,1957,45.03
2023-11-14,Tomato,Vijayawada,2230,59.64
2023-11-14,Tomato,Tirupati,1664,32.06
2023-11-14,Tomato,Anantapur,1539,56.92
2023-11-15,Tomato,Guntur,1956,44.26
2023-11-15,Tomato,Vijayawada,1957,43.66
2023-11-15,Tomato,Tirupati,1514,39.24
2023-11-15,Tomato,Anantapur,2613,43.56
2023-11-16,Tomato,Guntur,2179,33.79
2023-11-16,Tomato,Vijayawada,2403,44.64
2023-11-16,Tomato,Tirupati,2119,37.35
2023-11-16,Tomato,Anantapur,2832,36.12
2023-11-17,Tomato,Guntur,2933,40.5
2023-11-17,Tomato,Vijayawada,1739,54.9
2023-11-17,Tomato,Tirupati,1735,42.28
2023-11-17,Tomato,Anantapur,2533,31.43
2023-11-18,Tomato,Guntur,2232,43.53
2023-11-18,Tomato,Vijayawada,2833,56.32
2023-11-18,Tomato,Tirupati,2618,40.9
2023-11-18,Tomato,Anantapur,1793,50.92
2023-11-19,Tomato,Guntur,1901,37.35
2023-11-19,Tomato,Vijayawada,2831,36.92
2023-11-19,Tomato,Tirupati,1800,56.33
2023-11-19,Tomato,Anantapur,2058,55.67
2023-11-20,Tomato,Guntur,2376,49.34
2023-11-20,Tomato,Vijayawada,2470,35.52
2023-11-20,Tomato,Tirupati,2956,31.03
2023-11-20,Tomato,Anantapur,1798,36.59
2023-11-21,Tomato,Guntur,1584,38.52
2023-11-21,Tomato,Vijayawada,1779,32.33
2023-11-21,Tomato,Tirupati,2503,58.36
2023-11-21,Tomato,Anantapur,1992,46.48
2023-11-22,Tomato,Guntur,2459,31.65
2023-11-22,Tomato,Vijayawada,2108,57.12
2023-11-22,Tomato,Tirupati,2618,46.44
2023-11-22,Tomato,Anantapur,1822,40.38
2023-11-23,Tomato,Guntur,2500,43.51
2023-11-23,Tomato,Vijayawada,1793,38.51
2023-11-23,Tomato,Tirupati,2245,47.57
2023-11-23,Tomato,Anantapur,2478,48.94
2023-11-24,Tomato,Guntur,2986,39.25
2023-11-24,Tomato,Vijayawada,2732,34.58
2023-11-24,Tomato,Tirupati,1760,50.51
2023-11-24,Tomato,Anantapur,2112,43.37
2023-11-25,Tomato,Guntur,2912,37.55
2023-11-25,Tomato,Vijayawada,2756,39.97
2023-11-25,Tomato,Tirupati,1524,34.68
2023-11-25,Tomato,Anantapur,2087,54.83
2023-11-26,Tomato,Guntur,2661,48.65
2023-11-26,Tomato,Vijayawada,1736,36.52
2023-11-26,Tomato,Tirupati,2170,49.91
2023-11-26,Tomato,Anantapur,1686,48.54
2023-11-27,Tomato,Guntur,1820,59.27
2023-11-27,Tomato,Vijayawada,2660,45.43
2023-11-27,Tomato,Tirupati,2483,58.02
2023-11-27,Tomato,Anantapur,1747,44.91
2023-11-28,Tomato,Guntur,2176,46.85
2023-11-28,Tomato,Vijayawada,2586,39.81
2023-11-28,Tomato,Tirupati,2384,36.04
2023-11-28,Tomato,Anantapur,2291,35.77
2023-11-29,Tomato,Guntur,1644,33.32
2023-11-29,Tomato,Vijayawada,2110,38.7
2023-11-29,Tomato,Tirupati,2210,56.9
2023-11-29,Tomato,Anantapur,1771,54.36
2023-11-30,Tomato,Guntur,2501,42.67
2023-11-30,Tomato,Vijayawada,2271,39.81
2023-11-30,Tomato,Tirupati,2583,40.73
2023-11-30,Tomato,Anantapur,2722,32.28
2023-12-01,Tomato,Guntur,2592,58.62
2023-12-01,Tomato,Vijayawada,2034,44.01
2023-12-01,Tomato,Tirupati,2511,39.85
2023-12-01,Tomato,Anantapur,2849,35.97
2023-12-02,Tomato,Guntur,1511,58.82
2023-12-02,Tomato,Vijayawada,1967,58.2
2023-12-02,Tomato,Tirupati,2850,35.35
2023-12-02,Tomato,Anantapur,1778,39.8
2023-12-03,Tomato,Guntur,2170,58.99
2023-12-03,Tomato,Vijayawada,2274,38.69
2023-12-03,Tomato,Tirupati,2577,30.61
2023-12-03,Tomato,Anantapur,2220,38.56
2023-12-04,Tomato,Guntur,1619,52.1
2023-12-04,Tomato,Vijayawada,2514,44.33
2023-12-04,Tomato,Tirupati,2788,58.13
2023-12-04,Tomato,Anantapur,2805,50.24
2023-12-05,Tomato,Guntur,1579,50.44
2023-12-05,Tomato,Vijayawada,2284,50.16
2023-12-05,Tomato,Tirupati,1574,41.4
2023-12-05,Tomato,Anantapur,2634,43.12
2023-12-06,Tomato,Guntur,1773,48.12
2023-12-06,Tomato,Vijayawada,2230,43.75
2023-12-06,Tomato,Tirupati,2978,54.91
2023-12-06,Tomato,Anantapur,2725,58.32
2023-12-07,Tomato,Guntur,2475,58.31
2023-12-07,Tomato,Vijayawada,2075,47.83
2023-12-07,Tomato,Tirupati,1630,31.39
2023-12-07,Tomato,Anantapur,1915,31.13
2023-12-08,Tomato,Guntur,2543,50.6
2023-12-08,Tomato,Vijayawada,2638,36.44
2023-12-08,Tomato,Tirupati,2725,56.94
2023-12-08,Tomato,Anantapur,1629,32.78
2023-12-09,Tomato,Guntur,2126,34.53
2023-12-09,Tomato,Vijayawada,2239,52.63
2023-12-09,Tomato,Tirupati,1909,33.15
2023-12-09,Tomato,Anantapur,1539,49.04
2023-12-10,Tomato,Guntur,2352,35.1
2023-12-10,Tomato,Vijayawada,2942,48.4
2023-12-10,Tomato,Tirupati,2619,58.2
2023-12-10,Tomato,Anantapur,2007,46.83
2023-12-11,Tomato,Guntur,1686,32.16
2023-12-11,Tomato,Vijayawada,1829,41.03
2023-12-11,Tomato,Tirupati,2426,56.43
2023-12-11,Tomato,Anantapur,2056,31.2
2023-12-12,Tomato,Guntur,2036,36.85
2023-12-12,Tomato,Vijayawada,2729,44.25
2023-12-12,Tomato,Tirupati,2142,57.11
2023-12-12,Tomato,Anantapur,2539,30.99
2023-12-13,Tomato,Guntur,1964,33.24
2023-12-13,Tomato,Vijayawada,1505,43.9
2023-12-13,Tomato,Tirupati,2663,56.74
2023-12-13,Tomato,Anantapur,1945,41.88
2023-12-14,Tomato,Guntur,2765,54.21
2023-12-14,Tomato,Vijayawada,2514,37.06
2023-12-14,Tomato,Tirupati,2586,53.63
2023-12-14,Tomato,Anantapur,2420,59.42
2023-12-15,Tomato,Guntur,2568,52.75
2023-12-15,Tomato,Vijayawada,2119,53.33
2023-12-15,Tomato,Tirupati,1690,38.71
2023-12-15,Tomato,Anantapur,2377,49.68
2023-12-16,Tomato,Guntur,1924,52.12
2023-12-16,Tomato,Vijayawada,1752,34.41
2023-12-16,Tomato,Tirupati,2995,54.19
2023-12-16,Tomato,Anantapur,1840,45.99
2023-12-17,Tomato,Guntur,1538,35.4
2023-12-17,Tomato,Vijayawada,2631,49.89
2023-12-17,Tomato,Tirupati,1868,35.98
2023-12-17,Tomato,Anantapur,1514,44.32
2023-12-18,Tomato,Guntur,2418,33.27
2023-12-18,Tomato,Vijayawada,2496,50.84
2023-12-18,Tomato,Tirupati,2880,41.02
2023-12-18,Tomato,Anantapur,1994,33.54
2023-12-19,Tomato,Guntur,1564,41.44
2023-12-19,Tomato,Vijayawada,1592,50.33
2023-12-19,Tomato,Tirupati,2003,54.84
2023-12-19,Tomato,Anantapur,1604,32.85
2023-12-20,Tomato,Guntur,2129,42.32
2023-12-20,Tomato,Vijayawada,1563,38.35
2023-12-20,Tomato,Tirupati,2680,50.12
2023-12-20,Tomato,Anantapur,2632,38.36
2023-12-21,Tomato,Guntur,2865,39.64
2023-12-21,Tomato,Vijayawada,2649,54.59
2023-12-21,Tomato,Tirupati,1560,45.07
2023-12-21,Tomato,Anantapur,1938,51.12
2023-12-22,Tomato,Guntur,1761,44.67
2023-12-22,Tomato,Vijayawada,1866,56.44
2023-12-22,Tomato,Tirupati,1792,31.76
2023-12-22,Tomato,Anantapur,1574,56.22
2023-12-23,Tomato,Guntur,1724,37.35
2023-12-23,Tomato,Vijayawada,1654,44.88
2023-12-23,Tomato,Tirupati,2820,44.31
2023-12-23,Tomato,Anantapur,2819,53.28
2023-12-24,Tomato,Guntur,1744,52.96
2023-12-24,Tomato,Vijayawada,2606,33.91
2023-12-24,Tomato,Tirupati,2214,37.54
2023-12-24,Tomato,Anantapur,1784,32.66
2023-12-25,Tomato,Guntur,2380,34.42
2023-12-25,Tomato,Vijayawada,1900,54.01
2023-12-25,Tomato,Tirupati,2081,30.46
2023-12-25,Tomato,Anantapur,2491,42.0
2023-12-26,Tomato,Guntur,2693,33.5
2023-12-26,Tomato,Vijayawada,2718,38.46
2023-12-26,Tomato,Tirupati,2511,33.9
2023-12-26,Tomato,Anantapur,2093,43.7
2023-12-27,Tomato,Guntur,1858,49.52
2023-12-27,Tomato,Vijayawada,2692,46.63
2023-12-27,Tomato,Tirupati,2695,49.89
2023-12-27,Tomato,Anantapur,2861,55.19
2023-12-28,Tomato,Guntur,1734,51.04
2023-12-28,Tomato,Vijayawada,2317,36.54
2023-12-28,Tomato,Tirupati,2458,46.32
2023-12-28,Tomato,Anantapur,2830,49.44
2023-12-29,Tomato,Guntur,2824,51.94
2023-12-29,Tomato,Vijayawada,2547,57.92
2023-12-29,Tomato,Tirupati,1712,39.93
2023-12-29,Tomato,Anantapur,2125,44.54
2023-12-30,Tomato,Guntur,2841,55.52
2023-12-30,Tomato,Vijayawada,2452,42.87
2023-12-30,Tomato,Tirupati,2328,33.47
2023-12-30,Tomato,Anantapur,1769,46.73
2023-12-31,Tomato,Guntur,2028,58.73
2023-12-31,Tomato,Vijayawada,2072,34.51
2023-12-31,Tomato,Tirupati,2362,48.12
2023-12-31,Tomato,Anantapur,2436,30.54
