date,commodity,market,modal_price,arrivals,rainfall,temperature,humidity
2023-07-19,Paddy,Vijayawada,1713,20,16.72,30.81,84.42
2023-07-19,Paddy,Tirupati,1621,43,16.72,30.81,84.42
2023-07-19,Paddy,Anantapur,1550,95,16.72,30.81,84.42
2023-07-20,Paddy,Guntur,1703,80,4.43,32.35,72.75
2023-07-20,Paddy,Vijayawada,1628,95,4.43,32.35,72.75
2023-07-20,Paddy,Tirupati,1532,97,4.43,32.35,72.75
2023-07-20,Paddy,Anantapur,1463,95,4.43,32.35,72.75
2023-07-21,Paddy,Anantapur,1501,48,13.72,27.06,67.1
2023-07-21,Paddy,Tirupati,1755,64,13.72,27.06,67.1
2023-07-21,Paddy,Vijayawada,1806,35,13.72,27.06,67.1
2023-07-21,Paddy,Guntur,1595,90,13.72,27.06,67.1
2023-07-22,Paddy,Guntur,1574,29,10.35,24.84,83.69
2023-07-22,Paddy,Vijayawada,1842,85,10.35,24.84,83.69
2023-07-22,Paddy,Tirupati,1528,55,10.35,24.84,83.69
2023-07-22,Paddy,Anantapur,1557,82,10.35,24.84,83.69
2023-07-23,Paddy,Anantapur,1605,36,6.99,33.9,84.85
2023-07-23,Paddy,Guntur,1807,111,6.99,33.9,84.85
2023-07-23,Paddy,Vijayawada,1784,52,6.99,33.9,84.85
2023-07-23,Paddy,Tirupati,1788,113,6.99,33.9,84.85
2023-07-24,Paddy,Tirupati,1661,66,5.54,27.48,65.83
2023-07-24,Paddy,Anantapur,1681,105,5.54,27.48,65.83
2023-07-24,Paddy,Guntur,1600,61,5.54,27.48,65.83
2023-07-24,Paddy,Vijayawada,1688,68,5.54,27.48,65.83
2023-07-25,Paddy,Guntur,1646,50,13.32,28.51,81.98
2023-07-25,Paddy,Vijayawada,1656,101,13.32,28.51,81.98
2023-07-25,Paddy,Tirupati,1758,117,13.32,28.51,81.98
2023-07-25,Paddy,Anantapur,1725,47,13.32,28.51,81.98
2023-07-26,Paddy,Tirupati,1503,72,8.4,26.08,63.85
2023-07-26,Paddy,Anantapur,1570,83,8.4,26.08,63.85
2023-07-26,Paddy,Guntur,1651,62,8.4,26.08,63.85
2023-07-26,Paddy,Vijayawada,1697,27,8.4,26.08,63.85
2023-07-27,Paddy,Guntur,1492,92,10.12,23.47,83.08
2023-07-27,Paddy,Vijayawada,1674,59,10.12,23.47,83.08
2023-07-27,Paddy,Tirupati,1798,51,10.12,23.47,83.08
2023-07-27,Paddy,Anantapur,1576,114,10.12,23.47,83.08
2023-07-28,Paddy,Anantapur,1779,119,18.31,22.45,64.33
2023-07-28,Paddy,Guntur,1509,36,18.31,22.45,64.33
2023-07-28,Paddy,Vijayawada,1645,115,18.31,22.45,64.33
2023-07-28,Paddy,Tirupati,1631,58,18.31,22.45,64.33
2023-07-29,Paddy,Tirupati,1514,102,9.03,26.91,93.74
2023-07-29,Paddy,Anantapur,1599,36,9.03,26.91,93.74
2023-07-29,Paddy,Guntur,1790,44,9.03,26.91,93.74
2023-07-29,Paddy,Vijayawada,1460,25,9.03,26.91,93.74
2023-07-30,Paddy,Guntur,1553,47,11.43,28.53,72.95
2023-07-30,Paddy,Vijayawada,1701,106,11.43,28.53,72.95
2023-07-30,Paddy,Tirupati,1834,84,11.43,28.53,72.95
2023-07-30,Paddy,Anantapur,1832,28,11.43,28.53,72.95
2023-07-31,Paddy,Guntur,1639,116,17.67,30.31,79.5
2023-07-31,Paddy,Vijayawada,1787,51,17.67,30.31,79.5
2023-07-31,Paddy,Tirupati,1762,54,17.67,30.31,79.5
2023-07-31,Paddy,Anantapur,1679,86,17.67,30.31,79.5
2023-08-01,Paddy,Anantapur,1504,83,8.04,20.4,89.15
2023-08-01,Paddy,Tirupati,1710,118,8.04,20.4,89.15
2023-08-01,Paddy,Vijayawada,1678,111,8.04,20.4,89.15
2023-08-01,Paddy,Guntur,1558,42,8.04,20.4,89.15
2023-08-02,Paddy,Guntur,1504,64,5.91,34.45,75.88
2023-08-02,Paddy,Vijayawada,1468,110,5.91,34.45,75.88
2023-08-02,Paddy,Tirupati,1773,63,5.91,34.45,75.88
2023-08-02,Paddy,Anantapur,1763,100,5.91,34.45,75.88
2023-08-03,Paddy,Anantapur,1776,102,17.71,23.9,75.89
2023-08-03,Paddy,Guntur,1579,54,17.71,23.9,75.89
2023-08-03,Paddy,Vijayawada,1675,52,17.71,23.9,75.89
2023-08-03,Paddy,Tirupati,1705,101,17.71,23.9,75.89
2023-08-04,Paddy,Tirupati,1573,117,10.13,33.31,84.55
2023-08-04,Paddy,Anantapur,1759,57,10.13,33.31,84.55
2023-08-04,Paddy,Guntur,1587,95,10.13,33.31,84.55
2023-08-04,Paddy,Vijayawada,1678,86,10.13,33.31,84.55
2023-08-05,Paddy,Guntur,1513,112,0.96,29.15,77.05
2023-08-05,Paddy,Vijayawada,1738,41,0.96,29.15,77.05
2023-08-05,Paddy,Tirupati,1570,94,0.96,29.15,77.05
2023-08-05,Paddy,Anantapur,1564,45,0.96,29.15,77.05
2023-08-06,Paddy,Guntur,1745,96,11.54,26.19,90.16
2023-08-06,Paddy,Vijayawada,1546,50,11.54,26.19,90.16
2023-08-06,Paddy,Tirupati,1623,77,11.54,26.19,90.16
2023-08-06,Paddy,Anantapur,1545,102,11.54,26.19,90.16
2023-08-07,Paddy,Anantapur,1844,96,2.95,25.58,83.31
2023-08-07,Paddy,Tirupati,1613,74,2.95,25.58,83.31
2023-08-07,Paddy,Guntur,1522,62,2.95,25.58,83.31
2023-08-07,Paddy,Vijayawada,1542,84,2.95,25.58,83.31
2023-08-08,Paddy,Guntur,1654,25,5.19,20.67,65.84
2023-08-08,Paddy,Vijayawada,1496,62,5.19,20.67,65.84
2023-08-08,Paddy,Tirupati,1544,97,5.19,20.67,65.84
2023-08-08,Paddy,Anantapur,1701,97,5.19,20.67,65.84
2023-08-09,Paddy,Guntur,1584,59,9.07,28.47,88.44
2023-08-09,Paddy,Vijayawada,1828,22,9.07,28.47,88.44
2023-08-09,Paddy,Tirupati,1849,25,9.07,28.47,88.44
2023-08-09,Paddy,Anantapur,1714,106,9.07,28.47,88.44
2023-08-10,Paddy,Anantapur,1749,32,15.46,24.94,67.85
2023-08-10,Paddy,Tirupati,1639,116,15.46,24.94,67.85
2023-08-10,Paddy,Vijayawada,1558,88,15.46,24.94,67.85
2023-08-10,Paddy,Guntur,1555,118,15.46,24.94,67.85
2023-08-11,Paddy,Guntur,1633,99,7.52,26.92,70.01
2023-08-11,Paddy,Vijayawada,1607,62,7.52,26.92,70.01
2023-08-11,Paddy,Tirupati,1679,79,7.52,26.92,70.01
2023-08-11,Paddy,Anantapur,1645,40,7.52,26.92,70.01
2023-08-12,Paddy,Anantapur,1716,90,16.96,29.6,71.42
2023-08-12,Paddy,Guntur,1735,21,16.96,29.6,71.42
2023-08-12,Paddy,Vijayawada,1491,77,16.96,29.6,71.42
2023-08-12,Paddy,Tirupati,1651,115,16.96,29.6,71.42
2023-08-13,Paddy,Anantapur,1518,34,1.51,33.92,87.43
2023-08-13,Paddy,Tirupati,1509,100,1.51,33.92,87.43
2023-08-13,Paddy,Vijayawada,1765,36,1.51,33.92,87.43
2023-08-13,Paddy,Guntur,1718,58,1.51,33.92,87.43
2023-08-14,Paddy,Anantapur,1515,76,9.87,22.45,85.55
2023-08-14,Paddy,Guntur,1549,39,9.87,22.45,85.55
2023-08-14,Paddy,Vijayawada,1601,29,9.87,22.45,85.55
2023-08-14,Paddy,Tirupati,1628,92,9.87,22.45,85.55
2023-08-15,Paddy,Tirupati,1489,79,7.1,28.98,69.79
2023-08-15,Paddy,Anantapur,1505,85,7.1,28.98,69.79
2023-08-15,Paddy,Guntur,1834,104,7.1,28.98,69.79
2023-08-15,Paddy,Vijayawada,1712,97,7.1,28.98,69.79
2023-08-16,Paddy,Tirupati,1747,65,5.79,22.14,80.61
2023-08-16,Paddy,Anantapur,1578,83,5.79,22.14,80.61
2023-08-16,Paddy,Guntur,1592,101,5.79,22.14,80.61
2023-08-16,Paddy,Vijayawada,1568,51,5.79,22.14,80.61
2023-08-17,Paddy,Guntur,1594,64,4.35,31.51,72.09
2023-08-17,Paddy,Vijayawada,1795,106,4.35,31.51,72.09
2023-08-17,Paddy,Tirupati,1528,84,4.35,31.51,72.09
2023-08-17,Paddy,Anantapur,1497,28,4.35,31.51,72.09
2023-08-18,Paddy,Guntur,1592,26,16.09,32.55,64.69
2023-08-18,Paddy,Vijayawada,1799,41,16.09,32.55,64.69
2023-08-18,Paddy,Tirupati,1529,44,16.09,32.55,64.69
2023-08-18,Paddy,Anantapur,1495,24,16.09,32.55,64.69
2023-08-19,Paddy,Anantapur,1558,112,12.75,25.57,79.32
2023-08-19,Paddy,Tirupati,1676,34,12.75,25.57,79.32
2023-08-19,Paddy,Guntur,1514,25,12.75,25.57,79.32
2023-08-19,Paddy,Vijayawada,1665,54,12.75,25.57,79.32
2023-08-20,Paddy,Guntur,1468,52,9.23,34.92,77.35
2023-08-20,Paddy,Vijayawada,1841,38,9.23,34.92,77.35
2023-08-20,Paddy,Tirupati,1460,78,9.23,34.92,77.35
2023-08-20,Paddy,Anantapur,1744,112,9.23,34.92,77.35
2023-08-21,Paddy,Guntur,1664,82,12.03,22.43,84.17
2023-08-21,Paddy,Vijayawada,1576,106,12.03,22.43,84.17
2023-08-21,Paddy,Tirupati,1806,77,12.03,22.43,84.17
2023-08-21,Paddy,Anantapur,1582,30,12.03,22.43,84.17
2023-08-22,Paddy,Anantapur,1534,31,16.46,26.86,72.04
2023-08-22,Paddy,Tirupati,1496,39,16.46,26.86,72.04
2023-08-22,Paddy,Guntur,1466,107,16.46,26.86,72.04
2023-08-22,Paddy,Vijayawada,1540,21,16.46,26.86,72.04
2023-08-23,Paddy,Guntur,1457,97,7.13,21.64,71.14
2023-08-23,Paddy,Vijayawada,1674,99,7.13,21.64,71.14
2023-08-23,Paddy,Tirupati,1703,114,7.13,21.64,71.14
2023-08-23,Paddy,Anantapur,1594,50,7.13,21.64,71.14
2023-08-24,Paddy,Anantapur,1533,107,2.52,30.23,66.71
2023-08-24,Paddy,Guntur,1556,43,2.52,30.23,66.71
2023-08-24,Paddy,Vijayawada,1671,68,2.52,30.23,66.71
2023-08-24,Paddy,Tirupati,1710,41,2.52,30.23,66.71
2023-08-25,Paddy,Guntur,1828,59,14.2,24.44,76.05
2023-08-25,Paddy,Vijayawada,1843,64,14.2,24.44,76.05
2023-08-25,Paddy,Tirupati,1584,119,14.2,24.44,76.05
2023-08-25,Paddy,Anantapur,1787,29,14.2,24.44,76.05
2023-08-26,Paddy,Tirupati,1564,97,2.24,20.49,94.59
2023-08-26,Paddy,Anantapur,1801,39,2.24,20.49,94.59
2023-08-26,Paddy,Guntur,1797,27,2.24,20.49,94.59
2023-08-26,Paddy,Vijayawada,1565,26,2.24,20.49,94.59
2023-08-27,Paddy,Tirupati,1749,78,17.63,24.83,65.29
2023-08-27,Paddy,Anantapur,1824,97,17.63,24.83,65.29
2023-08-27,Paddy,Guntur,1491,92,17.63,24.83,65.29
2023-08-27,Paddy,Vijayawada,1645,28,17.63,24.83,65.29
2023-08-28,Paddy,Anantapur,1504,32,1.92,34.58,88.95
2023-08-28,Paddy,Tirupati,1587,49,1.92,34.58,88.95
2023-08-28,Paddy,Guntur,1721,48,1.92,34.58,88.95
2023-08-28,Paddy,Vijayawada,1464,69,1.92,34.58,88.95
2023-08-29,Paddy,Guntur,1778,39,10.54,30.77,94.33
2023-08-29,Paddy,Vijayawada,1644,101,10.54,30.77,94.33
2023-08-29,Paddy,Tirupati,1508,90,10.54,30.77,94.33
2023-08-29,Paddy,Anantapur,1480,35,10.54,30.77,94.33
2023-08-30,Paddy,Guntur,1728,98,4.25,25.43,88.79
2023-08-30,Paddy,Vijayawada,1542,114,4.25,25.43,88.79
2023-08-30,Paddy,Tirupati,1746,54,4.25,25.43,88.79
2023-08-30,Paddy,Anantapur,1714,56,4.25,25.43,88.79
2023-08-31,Paddy,Tirupati,1833,114,12.68,22.74,74.48
2023-08-31,Paddy,Anantapur,1689,75,12.68,22.74,74.48
2023-08-31,Paddy,Guntur,1509,119,12.68,22.74,74.48
2023-08-31,Paddy,Vijayawada,1798,76,12.68,22.74,74.48
2023-09-01,Paddy,Guntur,1692,34,13.44,33.34,72.11
2023-09-01,Paddy,Vijayawada,1707,83,13.44,33.34,72.11
2023-09-01,Paddy,Tirupati,1456,86,13.44,33.34,72.11
2023-09-01,Paddy,Anantapur,1645,93,13.44,33.34,72.11
2023-09-02,Paddy,Anantapur,1451,111,14.76,33.45,65.47
2023-09-02,Paddy,Tirupati,1465,85,14.76,33.45,65.47
2023-09-02,Paddy,Vijayawada,1538,65,14.76,33.45,65.47
2023-09-02,Paddy,Guntur,1840,61,14.76,33.45,65.47
2023-09-03,Paddy,Anantapur,1553,59,12.79,24.66,77.43
2023-09-03,Paddy,Tirupati,1810,85,12.79,24.66,77.43
2023-09-03,Paddy,Guntur,1472,80,12.79,24.66,77.43
2023-09-03,Paddy,Vijayawada,1730,104,12.79,24.66,77.43
2023-09-04,Paddy,Guntur,1752,40,9.04,25.48,64.36
2023-09-04,Paddy,Vijayawada,1820,84,9.04,25.48,64.36
2023-09-04,Paddy,Tirupati,1849,61,9.04,25.48,64.36
2023-09-04,Paddy,Anantapur,1792,59,9.04,25.48,64.36
2023-09-05,Paddy,Anantapur,1807,107,10.59,25.25,89.98
2023-09-05,Paddy,Guntur,1829,55,10.59,25.25,89.98
2023-09-05,Paddy,Vijayawada,1827,21,10.59,25.25,89.98
2023-09-05,Paddy,Tirupati,1809,21,10.59,25.25,89.98
2023-09-06,Paddy,Anantapur,1503,24,6.5,25.25,84.27
2023-09-06,Paddy,Tirupati,1548,88,6.5,25.25,84.27
2023-09-06,Paddy,Guntur,1466,98,6.5,25.25,84.27
2023-09-06,Paddy,Vijayawada,1810,25,6.5,25.25,84.27
2023-09-07,Paddy,Tirupati,1599,45,6.58,26.45,78.28
2023-09-07,Paddy,Guntur,1847,77,6.58,26.45,78.28
2023-09-07,Paddy,Vijayawada,1559,75,6.58,26.45,78.28
2023-09-07,Paddy,Anantapur,1755,79,6.58,26.45,78.28
2023-09-08,Paddy,Tirupati,1574,63,4.21,22.8,93.53
2023-09-08,Paddy,Anantapur,1736,88,4.21,22.8,93.53
2023-09-08,Paddy,Vijayawada,1563,35,4.21,22.8,93.53
2023-09-08,Paddy,Guntur,1590,52,4.21,22.8,93.53
2023-09-09,Paddy,Guntur,1717,80,4.8,27.95,75.24
2023-09-09,Paddy,Vijayawada,1474,100,4.8,27.95,75.24
2023-09-09,Paddy,Tirupati,1816,104,4.8,27.95,75.24
2023-09-09,Paddy,Anantapur,1693,43,4.8,27.95,75.24
2023-09-10,Paddy,Anantapur,1749,77,13.65,32.21,76.77
2023-09-10,Paddy,Guntur,1722,109,13.65,32.21,76.77
2023-09-10,Paddy,Vijayawada,1768,39,13.65,32.21,76.77
2023-09-10,Paddy,Tirupati,1603,110,13.65,32.21,76.77
2023-09-11,Paddy,Anantapur,1847,87,2.12,22.14,80.01
2023-09-11,Paddy,Tirupati,1803,103,2.12,22.14,80.01
2023-09-11,Paddy,Guntur,1572,80,2.12,22.14,80.01
2023-09-11,Paddy,Vijayawada,1601,28,2.12,22.14,80.01
2023-09-12,Paddy,Anantapur,1810,92,0.4,28.34,62.46
2023-09-12,Paddy,Guntur,1551,61,0.4,28.34,62.46
2023-09-12,Paddy,Vijayawada,1630,48,0.4,28.34,62.46
2023-09-12,Paddy,Tirupati,1488,69,0.4,28.34,62.46
2023-09-13,Paddy,Tirupati,1598,29,5.64,32.25,79.78
2023-09-13,Paddy,Anantapur,1837,36,5.64,32.25,79.78
2023-09-13,Paddy,Guntur,1733,99,5.64,32.25,79.78
2023-09-13,Paddy,Vijayawada,1489,104,5.64,32.25,79.78
2023-09-14,Paddy,Anantapur,1756,47,2.25,34.94,69.6
2023-09-14,Paddy,Tirupati,1597,75,2.25,34.94,69.6
2023-09-14,Paddy,Guntur,1805,77,2.25,34.94,69.6
2023-09-14,Paddy,Vijayawada,1453,54,2.25,34.94,69.6
2023-09-15,Paddy,Guntur,1619,44,1.88,29.87,78.33
2023-09-15,Paddy,Vijayawada,1611,74,1.88,29.87,78.33
2023-09-15,Paddy,Tirupati,1761,96,1.88,29.87,78.33
2023-09-15,Paddy,Anantapur,1775,59,1.88,29.87,78.33
2023-09-16,Paddy,Anantapur,1617,82,6.31,26.23,63.18
2023-09-16,Paddy,Guntur,1541,89,6.31,26.23,63.18
2023-09-16,Paddy,Vijayawada,1626,21,6.31,26.23,63.18
2023-09-16,Paddy,Tirupati,1522,20,6.31,26.23,63.18
2023-09-17,Paddy,Guntur,1486,50,4.71,31.09,84.27
2023-09-17,Paddy,Vijayawada,1461,87,4.71,31.09,84.27
2023-09-17,Paddy,Tirupati,1638,45,4.71,31.09,84.27
2023-09-17,Paddy,Anantapur,1612,77,4.71,31.09,84.27
2023-09-18,Paddy,Vijayawada,1806,30,14.93,28.03,61.62
2023-09-18,Paddy,Tirupati,1825,27,14.93,28.03,61.62
2023-09-18,Paddy,Guntur,1671,91,14.93,28.03,61.62
2023-09-18,Paddy,Anantapur,1761,104,14.93,28.03,61.62
2023-09-19,Paddy,Anantapur,1728,32,5.29,32.87,92.5
2023-09-19,Paddy,Tirupati,1607,80,5.29,32.87,92.5
2023-09-19,Paddy,Vijayawada,1721,76,5.29,32.87,92.5
2023-09-19,Paddy,Guntur,1485,31,5.29,32.87,92.5
2023-09-20,Paddy,Guntur,1464,69,2.96,26.28,87.78
2023-09-20,Paddy,Vijayawada,1618,84,2.96,26.28,87.78
2023-09-20,Paddy,Tirupati,1532,93,2.96,26.28,87.78
2023-09-20,Paddy,Anantapur,1559,110,2.96,26.28,87.78
2023-09-21,Paddy,Tirupati,1609,66,15.05,27.76,69.29
2023-09-21,Paddy,Anantapur,1701,83,15.05,27.76,69.29
2023-09-21,Paddy,Guntur,1825,97,15.05,27.76,69.29
2023-09-21,Paddy,Vijayawada,1769,40,15.05,27.76,69.29
2023-09-22,Paddy,Guntur,1806,23,0.45,32.14,85.91
2023-09-22,Paddy,Vijayawada,1586,48,0.45,32.14,85.91
2023-09-22,Paddy,Tirupati,1611,119,0.45,32.14,85.91
2023-09-22,Paddy,Anantapur,1558,65,0.45,32.14,85.91
2023-09-23,Paddy,Anantapur,1564,100,2.99,28.98,87.7
2023-09-23,Paddy,Guntur,1529,110,2.99,28.98,87.7
2023-09-23,Paddy,Vijayawada,1514,74,2.99,28.98,87.7
2023-09-23,Paddy,Tirupati,1776,39,2.99,28.98,87.7
2023-09-24,Paddy,Tirupati,1848,82,10.74,31.78,60.58
2023-09-24,Paddy,Anantapur,1811,106,10.74,31.78,60.58
2023-09-24,Paddy,Guntur,1740,95,10.74,31.78,60.58
2023-09-24,Paddy,Vijayawada,1823,79,10.74,31.78,60.58
2023-09-25,Paddy,Guntur,1839,111,0.17,22.41,75.14
2023-09-25,Paddy,Vijayawada,1687,23,0.17,22.41,75.14
2023-09-25,Paddy,Tirupati,1507,115,0.17,22.41,75.14
2023-09-25,Paddy,Anantapur,1782,45,0.17,22.41,75.14
2023-09-26,Paddy,Guntur,1843,96,13.71,20.9,64.53
2023-09-26,Paddy,Vijayawada,1828,81,13.71,20.9,64.53
2023-09-26,Paddy,Tirupati,1490,72,13.71,20.9,64.53
2023-09-26,Paddy,Anantapur,1557,107,13.71,20.9,64.53
2023-09-27,Paddy,Anantapur,1681,47,8.73,32.55,89.37
2023-09-27,Paddy,Tirupati,1842,64,8.73,32.55,89.37
2023-09-27,Paddy,Vijayawada,1773,54,8.73,32.55,89.37
2023-09-27,Paddy,Guntur,1536,34,8.73,32.55,89.37
2023-09-28,Paddy,Guntur,1798,79,1.32,32.9,80.64
2023-09-28,Paddy,Vijayawada,1460,100,1.32,32.9,80.64
2023-09-28,Paddy,Tirupati,1643,53,1.32,32.9,80.64
2023-09-28,Paddy,Anantapur,1605,77,1.32,32.9,80.64
2023-09-29,Paddy,Anantapur,1746,24,9.36,30.57,77.53
2023-09-29,Paddy,Guntur,1608,88,9.36,30.57,77.53
2023-09-29,Paddy,Vijayawada,1487,99,9.36,30.57,77.53
2023-09-29,Paddy,Tirupati,1635,94,9.36,30.57,77.53
2023-09-30,Paddy,Tirupati,1832,82,19.95,33.83,85.04
2023-09-30,Paddy,Anantapur,1503,108,19.95,33.83,85.04
2023-09-30,Paddy,Guntur,1759,74,19.95,33.83,85.04
2023-09-30,Paddy,Vijayawada,1791,83,19.95,33.83,85.04
2023-10-01,Paddy,Tirupati,1637,26,10.13,30.93,61.54
2023-10-01,Paddy,Anantapur,1847,52,10.13,30.93,61.54
2023-10-01,Paddy,Guntur,1456,58,10.13,30.93,61.54
2023-10-01,Paddy,Vijayawada,1810,56,10.13,30.93,61.54
2023-10-02,Paddy,Guntur,1611,96,8.52,34.74,84.01
2023-10-02,Paddy,Vijayawada,1787,62,8.52,34.74,84.01
2023-10-02,Paddy,Tirupati,1574,59,8.52,34.74,84.01
2023-10-02,Paddy,Anantapur,1752,119,8.52,34.74,84.01
2023-10-03,Paddy,Guntur,1847,58,6.59,28.87,71.7
2023-10-03,Paddy,Vijayawada,1845,42,6.59,28.87,71.7
2023-10-03,Paddy,Tirupati,1833,102,6.59,28.87,71.7
2023-10-03,Paddy,Anantapur,1451,118,6.59,28.87,71.7
2023-10-04,Paddy,Anantapur,1809,96,1.21,21.26,67.1
2023-10-04,Paddy,Tirupati,1518,104,1.21,21.26,67.1
2023-10-04,Paddy,Guntur,1552,33,1.21,21.26,67.1
2023-10-04,Paddy,Vijayawada,1562,62,1.21,21.26,67.1
2023-10-05,Paddy,Guntur,1754,78,13.48,30.48,91.31
2023-10-05,Paddy,Vijayawada,1620,62,13.48,30.48,91.31
2023-10-05,Paddy,Tirupati,1469,105,13.48,30.48,91.31
2023-10-05,Paddy,Anantapur,1846,71,13.48,30.48,91.31
2023-10-06,Paddy,Guntur,1540,65,6.57,27.55,62.51
2023-10-06,Paddy,Vijayawada,1490,74,6.57,27.55,62.51
2023-10-06,Paddy,Tirupati,1526,98,6.57,27.55,62.51
2023-10-06,Paddy,Anantapur,1803,52,6.57,27.55,62.51
2023-10-07,Paddy,Anantapur,1619,55,13.01,27.22,63.96
2023-10-07,Paddy,Tirupati,1720,101,13.01,27.22,63.96
2023-10-07,Paddy,Guntur,1665,40,13.01,27.22,63.96
2023-10-07,Paddy,Vijayawada,1587,98,13.01,27.22,63.96
2023-10-08,Paddy,Guntur,1823,50,15.71,22.03,92.08
2023-10-08,Paddy,Vijayawada,1810,101,15.71,22.03,92.08
2023-10-08,Paddy,Tirupati,1652,66,15.71,22.03,92.08
2023-10-08,Paddy,Anantapur,1763,42,15.71,22.03,92.08
2023-10-09,Paddy,Anantapur,1775,52,11.56,30.96,61.13
2023-10-09,Paddy,Guntur,1737,108,11.56,30.96,61.13
2023-10-09,Paddy,Vijayawada,1733,25,11.56,30.96,61.13
2023-10-09,Paddy,Tirupati,1529,21,11.56,30.96,61.13
2023-10-10,Paddy,Guntur,1472,114,16.36,21.89,88.82
2023-10-10,Paddy,Vijayawada,1690,66,16.36,21.89,88.82
2023-10-10,Paddy,Tirupati,1737,25,16.36,21.89,88.82
2023-10-10,Paddy,Anantapur,1691,38,16.36,21.89,88.82
2023-10-11,Paddy,Tirupati,1624,47,9.82,31.48,60.32
2023-10-11,Paddy,Anantapur,1505,98,9.82,31.48,60.32
2023-10-11,Paddy,Guntur,1599,107,9.82,31.48,60.32
2023-10-11,Paddy,Vijayawada,1762,86,9.82,31.48,60.32
2023-10-12,Paddy,Tirupati,1783,66,10.44,32.78,89.41
2023-10-12,Paddy,Anantapur,1569,55,10.44,32.78,89.41
2023-10-12,Paddy,Guntur,1480,116,10.44,32.78,89.41
2023-10-12,Paddy,Vijayawada,1624,85,10.44,32.78,89.41
2023-10-13,Paddy,Anantapur,1534,74,16.01,25.39,69.26
2023-10-13,Paddy,Tirupati,1663,107,16.01,25.39,69.26
2023-10-13,Paddy,Guntur,1810,107,16.01,25.39,69.26
2023-10-13,Paddy,Vijayawada,1603,71,16.01,25.39,69.26
2023-10-14,Paddy,Guntur,1500,115,12.95,24.9,82.65
2023-10-14,Paddy,Vijayawada,1610,46,12.95,24.9,82.65
2023-10-14,Paddy,Tirupati,1743,50,12.95,24.9,82.65
2023-10-14,Paddy,Anantapur,1541,58,12.95,24.9,82.65
2023-10-15,Paddy,Guntur,1570,109,12.28,28.22,92.22
2023-10-15,Paddy,Vijayawada,1609,22,12.28,28.22,92.22
2023-10-15,Paddy,Tirupati,1581,95,12.28,28.22,92.22
2023-10-15,Paddy,Anantapur,1783,58,12.28,28.22,92.22
2023-10-16,Paddy,Tirupati,1713,69,18.47,34.47,62.11
2023-10-16,Paddy,Anantapur,1679,58,18.47,34.47,62.11
2023-10-16,Paddy,Guntur,1794,61,18.47,34.47,62.11
2023-10-16,Paddy,Vijayawada,1511,57,18.47,34.47,62.11
2023-10-17,Paddy,Guntur,1517,65,14.85,21.06,93.97
2023-10-17,Paddy,Vijayawada,1526,57,14.85,21.06,93.97
2023-10-17,Paddy,Tirupati,1817,118,14.85,21.06,93.97
2023-10-17,Paddy,Anantapur,1645,112,14.85,21.06,93.97
2023-10-18,Paddy,Anantapur,1626,119,6.76,32.52,72.01
2023-10-18,Paddy,Tirupati,1636,36,6.76,32.52,72.01
2023-10-18,Paddy,Vijayawada,1713,45,6.76,32.52,72.01
2023-10-18,Paddy,Guntur,1462,24,6.76,32.52,72.01
2023-10-19,Paddy,Anantapur,1693,103,1.37,23.92,79.33
2023-10-19,Paddy,Tirupati,1493,41,1.37,23.92,79.33
2023-10-19,Paddy,Guntur,1766,96,1.37,23.92,79.33
2023-10-19,Paddy,Vijayawada,1600,28,1.37,23.92,79.33
2023-10-20,Paddy,Guntur,1844,93,1.43,23.34,86.96
2023-10-20,Paddy,Vijayawada,1477,86,1.43,23.34,86.96
2023-10-20,Paddy,Tirupati,1646,49,1.43,23.34,86.96
2023-10-20,Paddy,Anantapur,1632,43,1.43,23.34,86.96
2023-10-21,Paddy,Anantapur,1534,58,15.28,32.6,87.59
2023-10-21,Paddy,Guntur,1772,65,15.28,32.6,87.59
2023-10-21,Paddy,Vijayawada,1706,40,15.28,32.6,87.59
2023-10-21,Paddy,Tirupati,1640,87,15.28,32.6,87.59
2023-10-22,Paddy,Anantapur,1710,118,4.56,23.44,61.68
2023-10-22,Paddy,Tirupati,1836,88,4.56,23.44,61.68
2023-10-22,Paddy,Guntur,1829,44,4.56,23.44,61.68
2023-10-22,Paddy,Vijayawada,1622,41,4.56,23.44,61.68
2023-10-23,Paddy,Tirupati,1455,104,8.0,21.41,83.98
2023-10-23,Paddy,Guntur,1669,24,8.0,21.41,83.98
2023-10-23,Paddy,Vijayawada,1687,62,8.0,21.41,83.98
2023-10-23,Paddy,Anantapur,1782,21,8.0,21.41,83.98
2023-10-24,Paddy,Tirupati,1498,40,16.54,20.93,69.52
2023-10-24,Paddy,Anantapur,1592,81,16.54,20.93,69.52
2023-10-24,Paddy,Vijayawada,1777,30,16.54,20.93,69.52
2023-10-24,Paddy,Guntur,1558,94,16.54,20.93,69.52
2023-10-25,Paddy,Guntur,1547,75,9.02,30.71,77.38
2023-10-25,Paddy,Vijayawada,1482,94,9.02,30.71,77.38
2023-10-25,Paddy,Tirupati,1571,22,9.02,30.71,77.38
2023-10-25,Paddy,Anantapur,1732,82,9.02,30.71,77.38
2023-10-26,Paddy,Guntur,1613,57,14.45,26.16,75.66
2023-10-26,Paddy,Vijayawada,1664,107,14.45,26.16,75.66
2023-10-26,Paddy,Tirupati,1719,106,14.45,26.16,75.66
2023-10-26,Paddy,Anantapur,1777,100,14.45,26.16,75.66
