date,commodity,market,modal_price,arrivals
2023-10-31,Paddy,Tirupati,1769,92
2023-10-31,Paddy,Anantapur,1636,81
2023-11-01,Paddy,Guntur,1824,72
2023-11-01,Paddy,Vijayawada,1673,46
2023-11-01,Paddy,Tirupati,1672,99
2023-11-01,Paddy,Anantapur,1705,41
2023-11-02,Paddy,Guntur,1730,115
2023-11-02,Paddy,Vijayawada,1797,52
2023-11-02,Paddy,Tirupati,1794,96
2023-11-02,Paddy,Anantapur,1717,61
2023-11-03,Paddy,Guntur,1719,35
2023-11-03,Paddy,Vijayawada,1781,49
2023-11-03,Paddy,Tirupati,1680,79
2023-11-03,Paddy,Anantapur,1769,57
2023-11-04,Paddy,Guntur,1523,74
2023-11-04,Paddy,Vijayawada,1749,94
2023-11-04,Paddy,Tirupati,1711,40
2023-11-04,Paddy,Anantapur,1569,99
2023-11-05,Paddy,Guntur,1516,116
2023-11-05,Paddy,Vijayawada,1779,67
2023-11-05,Paddy,Tirupati,1642,86
2023-11-05,Paddy,Anantapur,1762,27
2023-11-06,Paddy,Guntur,1798,25
2023-11-06,Paddy,Vijayawada,1514,24
2023-11-06,Paddy,Tirupati,1619,40
2023-11-06,Paddy,Anantapur,1685,66
2023-11-07,Paddy,Guntur,1459,99
2023-11-07,Paddy,Vijayawada,1541,26
2023-11-07,Paddy,Tirupati,1810,57
2023-11-07,Paddy,Anantapur,1829,24
2023-11-08,Paddy,Guntur,1701,49
2023-11-08,Paddy,Vijayawada,1640,110
2023-11-08,Paddy,Tirupati,1746,79
2023-11-08,Paddy,Anantapur,1742,54
2023-11-09,Paddy,Guntur,1780,110
2023-11-09,Paddy,Vijayawada,1799,55
2023-11-09,Paddy,Tirupati,1766,79
2023-11-09,Paddy,Anantapur,1792,50
2023-11-10,Paddy,Guntur,1762,103
2023-11-10,Paddy,Vijayawada,1683,46
2023-11-10,Paddy,Tirupati,1823,101
2023-11-10,Paddy,Anantapur,1827,36
2023-11-11,Paddy,Guntur,1642,88
2023-11-11,Paddy,Vijayawada,1554,90
2023-11-11,Paddy,Tirupati,1819,57
2023-11-11,Paddy,Anantapur,1647,27
2023-11-12,Paddy,Guntur,1762,33
2023-11-12,Paddy,Vijayawada,1466,103
2023-11-12,Paddy,Tirupati,1688,102
2023-11-12,Paddy,Anantapur,1484,57
2023-11-13,Paddy,Guntur,1593,109
2023-11-13,Paddy,Vijayawada,1454,50
2023-11-13,Paddy,Tirupati,1806,92
2023-11-13,Paddy,Anantapur,1822,117
2023-11-14,Paddy,Guntur,1617,80
2023-11-14,Paddy,Vijayawada,1753,90
2023-11-14,Paddy,Tirupati,1503,74
2023-11-14,Paddy,Anantapur,1561,54
2023-11-15,Paddy,Guntur,1518,119
2023-11-15,Paddy,Vijayawada,1780,79
2023-11-15,Paddy,Tirupati,1604,115
2023-11-15,Paddy,Anantapur,1555,21
2023-11-16,Paddy,Guntur,1468,65
2023-11-16,Paddy,Vijayawada,1616,40
2023-11-16,Paddy,Tirupati,1804,37
2023-11-16,Paddy,Anantapur,1569,53
2023-11-17,Paddy,Guntur,1680,28
2023-11-17,Paddy,Vijayawada,1523,46
2023-11-17,Paddy,Tirupati,1584,85
2023-11-17,Paddy,Anantapur,1799,96
2023-11-18,Paddy,Guntur,1775,28
2023-11-18,Paddy,Vijayawada,1543,100
2023-11-18,Paddy,Tirupati,1724,94
2023-11-18,Paddy,Anantapur,1845,50
2023-11-19,Paddy,Guntur,1784,91
2023-11-19,Paddy,Vijayawada,1552,63
2023-11-19,Paddy,Tirupati,1747,24
2023-11-19,Paddy,Anantapur,1450,82
2023-11-20,Paddy,Guntur,1715,111
2023-11-20,Paddy,Vijayawada,1757,112
2023-11-20,Paddy,Tirupati,1516,88
2023-11-20,Paddy,Anantapur,1708,38
2023-11-21,Paddy,Guntur,1593,104
2023-11-21,Paddy,Vijayawada,1812,62
2023-11-21,Paddy,Tirupati,1732,104
2023-11-21,Paddy,Anantapur,1645,27
2023-11-22,Paddy,Guntur,1574,80
2023-11-22,Paddy,Vijayawada,1801,71
2023-11-22,Paddy,Tirupati,1737,61
2023-11-22,Paddy,Anantapur,1699,103
2023-11-23,Paddy,Guntur,1550,68
2023-11-23,Paddy,Vijayawada,1718,26
2023-11-23,Paddy,Tirupati,1779,119
2023-11-23,Paddy,Anantapur,1828,116
2023-11-24,Paddy,Guntur,1830,32
2023-11-24,Paddy,Vijayawada,1570,39
2023-11-24,Paddy,Tirupati,1613,102
2023-11-24,Paddy,Anantapur,1584,111
2023-11-25,Paddy,Guntur,1486,115
2023-11-25,Paddy,Vijayawada,1593,70
2023-11-25,Paddy,Tirupati,1552,115
2023-11-25,Paddy,Anantapur,1837,81
2023-11-26,Paddy,Guntur,1812,35
2023-11-26,Paddy,Vijayawada,1701,111
2023-11-26,Paddy,Tirupati,1669,68
2023-11-26,Paddy,Anantapur,1849,93
2023-11-27,Paddy,Guntur,1698,67
2023-11-27,Paddy,Vijayawada,1713,88
2023-11-27,Paddy,Tirupati,1743,84
2023-11-27,Paddy,Anantapur,1662,103
2023-11-28,Paddy,Guntur,1816,65
2023-11-28,Paddy,Vijayawada,1468,21
2023-11-28,Paddy,Tirupati,1798,72
2023-11-28,Paddy,Anantapur,1715,58
2023-11-29,Paddy,Guntur,1572,25
2023-11-29,Paddy,Vijayawada,1733,29
2023-11-29,Paddy,Tirupati,1649,30
2023-11-29,Paddy,Anantapur,1569,78
2023-11-30,Paddy,Guntur,1696,117
2023-11-30,Paddy,Vijayawada,1627,52
2023-11-30,Paddy,Tirupati,1583,111
2023-11-30,Paddy,Anantapur,1711,56
2023-12-01,Paddy,Guntur,1593,23
2023-12-01,Paddy,Vijayawada,1633,82
2023-12-01,Paddy,Tirupati,1542,97
2023-12-01,Paddy,Anantapur,1743,101
2023-12-02,Paddy,Guntur,1779,82
2023-12-02,Paddy,Vijayawada,1629,103
2023-12-02,Paddy,Tirupati,1518,67
2023-12-02,Paddy,Anantapur,1595,51
2023-12-03,Paddy,Guntur,1644,86
2023-12-03,Paddy,Vijayawada,1561,105
2023-12-03,Paddy,Tirupati,1590,49
2023-12-03,Paddy,Anantapur,1542,50
2023-12-04,Paddy,Guntur,1465,39
2023-12-04,Paddy,Vijayawada,1747,59
2023-12-04,Paddy,Tirupati,1754,108
2023-12-04,Paddy,Anantapur,1818,117
2023-12-05,Paddy,Guntur,1607,104
2023-12-05,Paddy,Vijayawada,1833,110
2023-12-05,Paddy,Tirupati,1658,40
2023-12-05,Paddy,Anantapur,1648,90
2023-12-06,Paddy,Guntur,1562,41
2023-12-06,Paddy,Vijayawada,1614,36
2023-12-06,Paddy,Tirupati,1546,48
2023-12-06,Paddy,Anantapur,1778,117
2023-12-07,Paddy,Guntur,1835,69
2023-12-07,Paddy,Vijayawada,1768,49
2023-12-07,Paddy,Tirupati,1697,71
2023-12-07,Paddy,Anantapur,1835,111
2023-12-08,Paddy,Guntur,1487,24
2023-12-08,Paddy,Vijayawada,1826,98
2023-12-08,Paddy,Tirupati,1789,20
2023-12-08,Paddy,Anantapur,1740,93
2023-12-09,Paddy,Guntur,1684,109
2023-12-09,Paddy,Vijayawada,1510,31
2023-12-09,Paddy,Tirupati,1777,45
2023-12-09,Paddy,Anantapur,1618,21
2023-12-10,Paddy,Guntur,1833,42
2023-12-10,Paddy,Vijayawada,1457,35
2023-12-10,Paddy,Tirupati,1774,94
2023-12-10,Paddy,Anantapur,1807,24
2023-12-11,Paddy,Guntur,1478,81
2023-12-11,Paddy,Vijayawada,1616,34
2023-12-11,Paddy,Tirupati,1489,62
2023-12-11,Paddy,Anantapur,1742,29
2023-12-12,Paddy,Guntur,1567,28
2023-12-12,Paddy,Vijayawada,1571,22
2023-12-12,Paddy,Tirupati,1531,118
2023-12-12,Paddy,Anantapur,1679,77
2023-12-13,Paddy,Guntur,1585,114
2023-12-13,Paddy,Vijayawada,1820,21
2023-12-13,Paddy,Tirupati,1667,28
2023-12-13,Paddy,Anantapur,1545,64
2023-12-14,Paddy,Guntur,1811,58
2023-12-14,Paddy,Vijayawada,1718,61
2023-12-14,Paddy,Tirupati,1693,112
2023-12-14,Paddy,Anantapur,1718,118
2023-12-15,Paddy,Guntur,1769,67
2023-12-15,Paddy,Vijayawada,1766,66
2023-12-15,Paddy,Tirupati,1822,70
2023-12-15,Paddy,Anantapur,1562,37
2023-12-16,Paddy,Guntur,1525,101
2023-12-16,Paddy,Vijayawada,1700,40
2023-12-16,Paddy,Tirupati,1735,98
2023-12-16,Paddy,Anantapur,1548,117
2023-12-17,Paddy,Guntur,1669,30
2023-12-17,Paddy,Vijayawada,1832,73
2023-12-17,Paddy,Tirupati,1762,63
2023-12-17,Paddy,Anantapur,1792,26
2023-12-18,Paddy,Guntur,1626,47
2023-12-18,Paddy,Vijayawada,1714,44
2023-12-18,Paddy,Tirupati,1491,78
2023-12-18,Paddy,Anantapur,1607,46
2023-12-19,Paddy,Guntur,1637,103
2023-12-19,Paddy,Vijayawada,1770,117
2023-12-19,Paddy,Tirupati,1704,110
2023-12-19,Paddy,Anantapur,1703,36
2023-12-20,Paddy,Guntur,1764,70
2023-12-20,Paddy,Vijayawada,1452,54
2023-12-20,Paddy,Tirupati,1625,63
2023-12-20,Paddy,Anantapur,1627,26
2023-12-21,Paddy,Guntur,1578,108
2023-12-21,Paddy,Vijayawada,1464,43
2023-12-21,Paddy,Tirupati,1483,74
2023-12-21,Paddy,Anantapur,1729,44
2023-12-22,Paddy,Guntur,1678,75
2023-12-22,Paddy,Vijayawada,1843,63
2023-12-22,Paddy,Tirupati,1637,42
2023-12-22,Paddy,Anantapur,1577,99
2023-12-23,Paddy,Guntur,1577,83
2023-12-23,Paddy,Vijayawada,1659,85
2023-12-23,Paddy,Tirupati,1744,49
2023-12-23,Paddy,Anantapur,1527,112
2023-12-24,Paddy,Guntur,1587,66
2023-12-24,Paddy,Vijayawada,1725,20
2023-12-24,Paddy,Tirupati,1706,22
2023-12-24,Paddy,Anantapur,1804,73
2023-12-25,Paddy,Guntur,1506,32
2023-12-25,Paddy,Vijayawada,1664,118
2023-12-25,Paddy,Tirupati,1463,65
2023-12-25,Paddy,Anantapur,1794,112
2023-12-26,Paddy,Guntur,1830,83
2023-12-26,Paddy,Vijayawada,1743,55
2023-12-26,Paddy,Tirupati,1660,87
2023-12-26,Paddy,Anantapur,1597,40
2023-12-27,Paddy,Guntur,1614,93
2023-12-27,Paddy,Vijayawada,1707,60
2023-12-27,Paddy,Tirupati,1675,43
2023-12-27,Paddy,Anantapur,1808,92
2023-12-28,Paddy,Guntur,1675,28
2023-12-28,Paddy,Vijayawada,1770,94
2023-12-28,Paddy,Tirupati,1566,93
2023-12-28,Paddy,Anantapur,1799,40
2023-12-29,Paddy,Guntur,1709,77
2023-12-29,Paddy,Vijayawada,1730,44
2023-12-29,Paddy,Tirupati,1608,45
2023-12-29,Paddy,Anantapur,1690,118
2023-12-30,Paddy,Guntur,1784,48
2023-12-30,Paddy,Vijayawada,1789,31
2023-12-30,Paddy,Tirupati,1590,24
2023-12-30,Paddy,Anantapur,1767,39
2023-12-31,Paddy,Guntur,1803,109
2023-12-31,Paddy,Vijayawada,1507,110
2023-12-31,Paddy,Tirupati,1594,98
2023-12-31,Paddy,Anantapur,1533,103
